t_sec,stock1,stock2
2731,42.6,205.9
2732,42.6,205.9
2733,42.6,205.9
2734,42.6,205.9
2735,42.6,205.9
2736,42.6,205.9
2737,40.6,204
2738,40.6,204
2739,40.6,204
2740,40.6,204
2741,40.6,204
2742,40.6,204
2743,40.6,204
2744,40.6,204
2745,40.6,204
2746,40.6,204
2747,40.6,204
2748,40.6,204
2749,40.6,204
2750,40.6,204
2751,40.6,204
2752,40.6,204
2753,40.9,203.3
2754,40.9,203.3
2755,40.9,203.3
2756,40.7,200.2
2757,40.7,200.2
2758,40.7,200.2
2759,40.7,200.2
2760,40.7,200.2
2761,40.7,200.2
2762,40.7,200.2
2763,40.7,200.2
2764,40.7,200.2
2765,40.7,200.2
2766,40.7,200.2
2767,40.7,200.2
2768,40.7,200.2
2769,40.7,200.2
2770,40.5,197.7
2771,40.5,197.7
2772,40.5,197.7
2773,40.5,197.7
2774,40.5,197.7
2775,40.5,197.7
2776,40.5,197.7
2777,40.5,197.7
2778,40.5,197.7
2779,40.5,197.7
2780,40.5,197.7
2781,41.4,191.5
2782,41.4,191.5
2783,41.4,191.5
2784,41.4,191.5
2785,41.4,191.5
2786,41.4,191.5
2787,41.4,191.5
2788,41.4,191.5
2789,41.4,191.5
2790,41.4,191.5
2791,41.4,191.5
2792,41.4,191.5
2793,41.4,191.5
2794,43,190.7
2795,43,190.7
2796,43,190.7
2797,43,190.7
2798,43,190.7
2799,43,190.7
2800,43,190.7
2801,43,190.7
2802,43,190.7
2803,44,189.8
2804,44,189.8
2805,44,189.8
2806,44,189.8
2807,44,189.8
2808,44,189.8
2809,44,189.8
2810,44,189.8
2811,44,189.8
2812,44,189.8
2813,44,189.8
2814,44,189.8
2815,44,189.8
2816,44,189.8
2817,44,189.8
2818,44,189.8
2819,44,189.8
2820,44,189.8
2821,44,189.8
2822,44,189.8
2823,44,189.8
2824,44,189.8
2825,44,189.8
2826,44,189.8
2827,44,189.8
2828,44,189.8
2829,44,189.8
2830,44,189.8
2831,44,189.8
2832,44,189.8
2833,44,189.8
2834,44,189.8
2835,44,189.8
2836,44,189.8
2837,44,189.8
2838,44,189.8
2839,44,189.8
2840,44,189.8
2841,44,189.8
2842,44,189.8
2843,41.8,185.4
2844,41.8,185.4
2845,41.8,185.4
2846,41.8,185.4
2847,41.8,185.4
2848,41.8,185.4
2849,41.8,185.4
2850,41.8,185.4
2851,41.8,185.4
2852,41.8,185.4
2853,41.8,185.4
2854,41.8,185.4
2855,41.8,185.4
2856,41.8,185.4
2857,41.8,185.4
2858,41.8,185.4
2859,41.8,185.4
2860,41.8,185.4
2861,41.8,185.4
2862,41.8,185.4
2863,41.8,185.4
2864,41.8,185.4
2865,41.8,185.4
2866,41.8,185.4
2867,41.8,185.4
2868,41.8,185.4
2869,41.8,185.4
2870,41.8,185.4
2871,41.8,185.4
2872,41.8,185.4
2873,41.8,185.4
2874,41.8,185.4
2875,41.8,185.4
2876,41.8,185.4
2877,41.8,185.4
2878,41.8,185.4
2879,41.8,185.4
2880,41.3,179.1
2881,41.3,179.1
2882,41.3,179.1
2883,41.3,179.1
2884,41.3,179.1
2885,41.3,179.1
2886,41.3,179.1
2887,41.3,179.1
2888,41.3,179.1
2889,41.3,179.1
2890,41.3,179.1
2891,41.3,179.1
2892,41.3,179.1
2893,41.3,179.1
2894,41.3,179.1
2895,41.3,179.1
2896,41.3,179.1
2897,41.3,179.1
2898,41.3,179.1
2899,41.3,179.1
2900,41.3,179.1
2901,41.3,179.1
2902,41.3,179.1
2903,41.3,179.1
2904,41.3,179.1
2905,41.3,179.1
2906,41.3,179.1
2907,41.3,179.1
2908,41.3,179.1
2909,41.3,179.1
2910,41.3,179.1
2911,41.3,179.1
2912,41.3,179.1
2913,41.3,179.1
2914,41.3,179.1
2915,41.3,179.1
2916,41.3,179.1
2917,44.5,177.3
2918,44.5,177.3
2919,44.5,177.3
2920,44.5,177.3
2921,44.5,177.3
2922,44.5,177.3
2923,44.5,177.3
2924,44.5,177.3
2925,44.5,177.3
2926,44.5,177.3
2927,44.5,177.3
2928,44.5,177.3
2929,44.5,177.3
2930,44.5,177.3
2931,44.5,177.3
2932,44.5,177.3
2933,44.5,177.3
2934,44.5,177.3
2935,44.5,177.3
2936,44.5,177.3
2937,44.5,177.3
2938,44.5,177.3
2939,44.5,177.3
2940,44.5,177.3
2941,44.5,177.3
2942,44.5,177.3
2943,44.5,177.3
2944,44.5,177.3
2945,44.5,177.3
2946,44.5,177.3
2947,44.5,177.3
2948,44.5,177.3
2949,43,177.2
2950,43,177.2
2951,43,177.2
2952,43,177.2
2953,43,177.2
2954,43,177.2
2955,43,177.2
2956,43,177.2
2957,43,177.2
2958,43,177.2
2959,43,177.2
2960,43,177.2
2961,43,177.2
2962,43,177.2
2963,43,177.2
2964,43,177.2
2965,43,177.2
2966,43,177.2
2967,43,177.2
2968,43,177.2
2969,43,177.2
2970,43,177.2
2971,43,177.2
2972,43,177.2
2973,43,177.2
2974,43,177.2
2975,43,177.2
2976,43,177.2
2977,43,177.2
2978,43,177.2
2979,43,177.2
2980,43,177.2
2981,43,177.2
2982,43,177.2
2983,43,177.2
2984,43,177.2
2985,43,177.2
2986,43,177.2
2987,43,177.2
2988,43,177.2
2989,43,177.2
2990,43,177.2
2991,43,177.2
2992,43,177.2
2993,42.4,173.9
2994,42.4,173.9
2995,42.4,173.9
2996,42.4,173.9
2997,42.4,173.9
2998,42.4,173.9
2999,42.4,173.9
3000,42.4,173.9
3001,42.4,173.9
3002,42.4,173.9
3003,42.4,173.9
3004,42.4,173.9
3005,42.4,173.9
3006,42.4,173.9
3007,42.4,173.9
3008,42.4,173.9
3009,42.4,173.9
3010,42.4,173.9
3011,42.4,173.9
3012,42.4,173.9
3013,42.4,173.9
3014,43.3,173.8
3015,43.3,173.8
3016,43.3,173.8
3017,43.3,173.8
3018,43.3,173.8
3019,43.3,173.8
3020,43.3,173.8
3021,43.3,173.8
3022,43.3,173.8
3023,43.3,173.8
3024,43.3,173.8
3025,43.3,173.8
3026,43.3,173.8
3027,43.3,173.8
3028,43.3,173.8
3029,43.3,173.8
3030,43.3,173.8
3031,43.3,173.8
3032,43.3,173.8
3033,43.3,173.8
3034,43.3,173.8
3035,43.3,173.8
3036,43.3,173.8
3037,43.3,173.8
3038,43.3,173.8
3039,43.3,173.8
3040,45.9,171.6
3041,45.9,171.6
3042,45.9,171.6
3043,45.9,171.6
3044,45.9,171.6
3045,45.9,171.6
3046,45.9,171.6
3047,45.9,171.6
3048,45.9,171.6
3049,45.9,171.6
3050,45.9,171.6
3051,45.9,171.6
3052,45.9,171.6
3053,45.9,171.6
3054,45.9,171.6
3055,45.9,171.6
3056,45.9,171.6
3057,45.9,171.6
3058,45.9,171.6
3059,45.9,171.6
3060,45.9,171.6
3061,45.9,171.6
3062,45.9,171.6
3063,45.9,171.6
3064,45.9,171.6
3065,45.9,171.6
3066,45.9,171.6
3067,45.9,171.6
3068,45.9,171.6
3069,45.9,171.6
3070,45.9,171.6
3071,45.9,171.6
3072,45.9,171.6
3073,45.9,171.6
3074,45.9,171.6
3075,45.9,171.6
3076,45.9,171.6
3077,45.9,171.6
3078,45.9,171.6
3079,45.9,171.6
3080,45.9,171.6
3081,45.9,171.6
3082,45.9,171.6
3083,45.9,171.6
3084,46.9,171.8
3085,46.9,171.8
3086,46.9,171.8
3087,46.9,171.8
3088,46.9,171.8
3089,46.9,171.8
3090,46.9,171.8
3091,46.9,171.8
3092,46.9,171.8
3093,46.9,171.8
3094,46.9,171.8
3095,46.9,171.8
3096,46.9,171.8
3097,46.9,171.8
3098,46.9,171.8
3099,46.9,171.8
3100,46.9,171.8
3101,46.9,171.8
3102,46.9,171.8
3103,46.9,171.8
3104,46.9,171.8
3105,46.9,171.8
3106,46.9,171.8
3107,46.9,171.8
3108,46.9,171.8
3109,46.9,171.8
3110,46.9,171.8
3111,46.9,171.8
3112,46.9,171.8
3113,46.9,171.8
3114,46.9,171.8
3115,49.5,168.5
3116,49.5,168.5
3117,49.5,168.5
3118,49.5,168.5
3119,49.5,168.5
3120,49.5,168.5
3121,49.5,168.5
3122,49.5,168.5
3123,49.5,168.5
3124,49.5,168.5
3125,49.5,168.5
3126,49.5,168.5
3127,49.5,168.5
3128,49.5,168.5
3129,49.5,168.5
3130,49.5,168.5
3131,49.5,168.5
3132,49.5,168.5
3133,49.5,168.5
3134,49.5,168.5
3135,49.5,168.5
3136,49.5,168.5
3137,49.5,168.5
3138,49.5,168.5
3139,49.5,168.5
3140,49.5,168.5
3141,49.5,168.5
3142,49.5,168.5
3143,49.5,168.5
3144,49.5,168.5
3145,49.5,168.5
3146,49.5,168.5
3147,49.5,168.5
3148,49.5,168.5
3149,49.5,168.5
3150,53.6,168.1
3151,53.6,168.1
3152,53.6,168.1
3153,53.6,168.1
3154,53.6,168.1
3155,53.6,168.1
3156,53.6,168.1
3157,53.6,168.1
3158,53.4,163.2
3159,53.4,163.2
3160,53.4,163.2
3161,53.4,163.2
3162,53.4,163.2
3163,53.4,163.2
3164,53.4,163.2
3165,53.4,163.2
3166,53.4,163.2
3167,53.4,163.2
3168,53.4,163.2
3169,53.4,163.2
3170,53.4,163.2
3171,53.4,163.2
3172,53.4,163.2
3173,53.4,163.2
3174,53.4,163.2
3175,53.4,163.2
3176,53.4,163.2
3177,53.4,163.2
3178,53.9,163.3
3179,53.9,163.3
3180,53.9,163.3
3181,53.9,163.3
3182,53.9,163.3
3183,53.9,163.3
3184,53.9,163.3
3185,53.9,163.3
3186,53.9,163.3
3187,53.9,163.3
3188,53.9,163.3
3189,53.9,163.3
3190,53.9,163.3
3191,53.9,163.3
3192,53.9,163.3
3193,53.9,163.3
3194,53.9,163.3
3195,53.9,163.3
3196,53.9,163.3
3197,53.9,163.3
3198,53.9,163.3
3199,53.9,163.3
3200,53.9,163.3
3201,53.9,163.3
3202,53.9,163.3
3203,53.9,163.3
3204,53.9,163.3
3205,53.9,163.3
3206,53.9,163.3
3207,53.9,163.3
3208,53.9,163.3
3209,53.9,163.3
3210,53.9,163.3
3211,53.9,163.3
3212,53.9,163.3
3213,53.9,163.3
3214,53.9,163.3
3215,53.9,163.3
3216,53.9,163.3
3217,53.9,163.3
3218,53.9,163.3
3219,53.9,163.3
3220,53.9,163.3
3221,53.9,163.3
3222,53.9,163.3
3223,53.9,163.3
3224,53.9,163.3
3225,52.5,157.3
3226,52.5,157.3
3227,52.5,157.3
3228,52.5,157.3
3229,53.5,156.5
3230,53.5,156.5
3231,53.5,156.5
3232,53.5,156.5
3233,53.5,156.5
3234,53.5,156.5
3235,53.5,156.5
3236,53.5,156.5
3237,53.5,156.5
3238,53.5,156.5
3239,53.5,156.5
3240,53.5,156.5
3241,53.5,156.5
3242,53.5,156.5
3243,53.5,156.5
3244,53.5,156.5
3245,53.5,156.5
3246,53.5,156.5
3247,53.5,156.5
3248,53.5,156.5
3249,53.5,156.5
3250,53.5,156.5
3251,53.5,156.5
3252,53.5,156.5
3253,53.5,156.5
3254,56.6,157.6
3255,56.6,157.6
3256,56.6,157.6
3257,56.6,157.6
3258,56.6,157.6
3259,56.6,157.6
3260,56.6,157.6
3261,56.6,157.6
3262,56.6,157.6
3263,56.6,157.6
3264,56.6,157.6
3265,56.6,157.6
3266,56.6,157.6
3267,56.6,157.6
3268,56.6,157.6
3269,56.6,157.6
3270,56.6,157.6
3271,56.6,157.6
3272,56.6,157.6
3273,56.6,157.6
3274,56.6,157.6
3275,56.6,157.6
3276,56.6,157.6
3277,56.6,157.6
3278,56.6,157.6
3279,56.6,157.6
3280,56.6,157.6
3281,56.6,157.6
3282,56.6,157.6
3283,56.6,157.6
3284,56.6,157.6
3285,56.6,157.6
3286,56.6,157.6
3287,56.6,157.6
3288,56.6,157.6
3289,56.6,157.6
3290,56.6,157.6
3291,56.6,157.6
3292,58.6,157.7
3293,58.6,157.7
3294,58.6,157.7
3295,58.6,157.7
3296,58.6,157.7
3297,58.6,157.7
3298,58.6,157.7
3299,58.6,157.7
3300,58.6,157.7
3301,58.6,157.7
3302,58.6,157.7
3303,58.6,157.7
3304,58.6,157.7
3305,58.6,157.7
3306,58.6,157.7
3307,58.6,157.7
3308,58.6,157.7
3309,58.6,157.7
3310,58.6,157.7
3311,58.6,157.7
3312,58.6,157.7
3313,58.6,157.7
3314,58.6,157.7
3315,58.6,157.7
3316,58.6,157.7
3317,58.6,157.7
3318,58.6,157.7
3319,58.6,157.7
3320,59.4,156.7
3321,59.4,156.7
3322,59.4,156.7
3323,59.4,156.7
3324,59.4,156.7
3325,59.4,156.7
3326,59.4,156.7
3327,59.4,156.7
3328,59.4,156.7
3329,59.4,156.7
3330,59.4,156.7
3331,59.4,156.7
3332,59.4,156.7
3333,61,151.9
3334,61,151.9
3335,61,151.9
3336,61,151.9
3337,61,151.9
3338,61,151.9
3339,61,151.9
3340,61,151.9
3341,61,151.9
3342,61,151.9
3343,61,151.9
3344,61,151.9
3345,61,151.9
3346,61,151.9
3347,61,151.9
3348,61,151.9
3349,61,151.9
3350,61,151.9
3351,61,151.9
3352,61,151.9
3353,61,151.9
3354,61,151.9
3355,60.6,150.6
3356,60.6,150.6
3357,60.6,150.6
3358,60.6,150.6
3359,60.6,150.6
3360,60.6,150.6
3361,60.6,150.6
3362,60.6,150.6
3363,60.6,150.6
3364,60.6,150.6
3365,60.6,150.6
3366,60.6,150.6
3367,60.6,150.6
3368,59.9,145.9
3369,59.9,145.9
3370,59.9,145.9
3371,59.9,145.9
3372,59.9,145.9
3373,59.9,145.9
3374,59.9,145.9
3375,59.9,145.9
3376,59.9,145.9
3377,59.9,145.9
3378,59.9,145.9
3379,59.9,145.9
3380,59.9,145.9
3381,59.9,145.9
3382,59.9,145.9
3383,59.9,145.9
3384,59.9,145.9
3385,59.9,145.9
3386,59.9,145.9
3387,59.9,145.9
3388,59.9,145.9
3389,59.9,145.9
3390,59.9,145.9
3391,59.9,145.9
3392,59.9,145.9
3393,59.9,145.9
3394,59.9,145.9
3395,59.9,145.9
3396,60.8,144
3397,60.8,144
3398,60.8,144
3399,60.8,144
3400,60.8,144
3401,60.8,144
3402,60.8,144
3403,60.8,144
3404,60.8,144
3405,60.8,144
3406,60.8,144
3407,60.8,144
3408,60.8,144
3409,60.8,144
3410,60.8,144
3411,60.8,144
3412,60.8,144
3413,60.8,144
3414,60.8,144
3415,60.8,144
3416,60.8,144
3417,60.8,144
3418,60.8,144
3419,60.8,144
3420,60.8,144
3421,60.8,144
3422,60.8,144
3423,60.8,144
3424,60.8,144
3425,60.8,144
3426,60.8,144
3427,60.8,144
3428,60.8,144
3429,60.8,144
3430,60.8,144
3431,60.8,144
3432,60.8,144
3433,60.8,144
3434,60.8,144
3435,60.8,144
3436,60.8,144
3437,60.8,144
3438,60.8,144
3439,60.8,144
3440,60.8,144
3441,60.8,144
3442,60.8,144
3443,64.6,142
3444,64.6,142
3445,64.6,142
3446,64.6,142
3447,64.6,142
3448,64.6,142
3449,64.6,142
3450,64.6,142
3451,64.6,142
3452,64.6,142
3453,64.6,142
3454,64.6,142
3455,64.6,142
3456,64.6,142
3457,64.6,142
3458,64.6,142
3459,64.6,142
3460,64.6,142
3461,64.6,142
3462,64.6,142
3463,64.6,142
3464,64.6,142
3465,64.6,142
3466,64.6,142
3467,64.6,142
3468,64.6,142
3469,64.6,142
3470,64.6,142
3471,64.6,142
3472,64.6,142
3473,64.6,142
3474,64.6,142
3475,64.6,142
3476,64.6,142
3477,64.6,142
3478,64.6,142
3479,64.6,142
3480,64.6,142
3481,64.6,142
3482,64.6,142
3483,64.6,142
3484,64.6,142
3485,64.6,142
3486,64.6,142
3487,64.6,142
3488,65.2,142.5
3489,65.2,142.5
3490,65.2,142.5
3491,65.2,142.5
3492,65.2,142.5
3493,65.2,142.5
3494,65.2,142.5
3495,65.2,142.5
3496,65.2,142.5
3497,65.2,142.5
3498,65.2,142.5
3499,65.2,142.5
3500,65.2,142.5
3501,65.2,142.5
3502,65.2,142.5
3503,65.2,142.5
3504,65.2,142.5
3505,65.2,142.5
3506,65.2,142.5
3507,65.2,142.5
3508,65.2,142.5
3509,65.2,142.5
3510,65.2,142.5
3511,65.2,142.5
3512,66.9,142.2
3513,66.9,142.2
3514,66.9,142.2
3515,66.9,142.2
3516,66.9,142.2
3517,66.9,142.2
3518,66.9,142.2
3519,66.9,142.2
3520,66.9,142.2
3521,66.9,142.2
3522,66.9,142.2
3523,66.9,142.2
3524,66.9,142.2
3525,66.9,142.2
3526,66.9,142.2
3527,66.9,142.2
3528,66.9,142.2
3529,66.9,142.2
3530,66.9,142.2
3531,66.9,142.2
3532,66.9,142.2
3533,66.9,142.2
3534,66.9,142.2
3535,66.9,142.2
3536,66.9,142.2
3537,66.9,142.2
3538,66.9,142.2
3539,66.9,142.2
3540,66.9,142.2
3541,66.9,142.2
3542,66.9,142.2
3543,66.9,142.2
3544,66.9,142.2
3545,66.9,142.2
3546,66.9,142.2
3547,66.9,142.2
3548,66.9,142.2
3549,66.9,142.2
3550,66.9,142.2
3551,66.9,142.2
3552,66.9,142.2
3553,66.9,142.2
3554,66.9,142.2
3555,66.9,142.2
3556,66.9,142.2
3557,64.2,140.6
3558,64.2,140.6
3559,64.2,140.6
3560,64.2,140.6
3561,64.2,140.6
3562,64.2,140.6
3563,64.2,140.6
3564,64.2,140.6
3565,64.2,140.6
3566,64.2,140.6
3567,64.2,140.6
3568,64.2,140.6
3569,64.2,140.6
3570,64.2,140.6
3571,64.2,140.6
3572,64.2,140.6
3573,64.2,140.6
3574,64.2,140.6
3575,64.2,140.6
3576,64.2,140.6
3577,64.2,140.6
3578,64.2,140.6
3579,64.2,140.6
3580,62.3,133
3581,62.3,133
3582,62.3,133
3583,62.3,133
3584,62.3,133
3585,62.3,133
3586,62.3,133
3587,62.3,133
3588,62.3,133
3589,62.3,133
3590,62.3,133
3591,62.3,133
3592,62.3,133
3593,62.4,133.2
3594,62.4,133.2
3595,62.4,133.2
3596,62.4,133.2
3597,62.4,133.2
3598,62.4,133.2
3599,62.4,133.2
3600,62.5,133.3
