t_sec,symbol,bid,bid_size,ask,ask_size
3052.415,STOCK2,350.00,3950,4000.00,2000
3052.415,STOCK2,400.00,1000,4000.00,2000
3052.588,STOCK2,400.00,2000,4000.00,2000
3052.721,STOCK2,400.00,1950,4000.00,2000
3052.751,STOCK2,400.00,950,4000.00,2000
3052.762,STOCK2,400.00,1950,4000.00,2000
3052.792,STOCK2,400.00,1450,4000.00,2000
3052.942,STOCK2,400.00,2450,4000.00,2000
3052.982,STOCK2,400.00,1450,4000.00,2000
3053.012,STOCK2,350.00,400,4000.00,2000
3053.063,STOCK2,300.00,25400,4000.00,2000
3053.082,STOCK2,300.00,24400,4000.00,2000
3053.113,STOCK2,400.00,1000,4000.00,2000
3053.221,STOCK2,300.00,24400,4000.00,2000
3053.304,STOCK2,400.00,1000,4000.00,2000
3053.426,STOCK2,400.00,950,4000.00,2000
3053.457,STOCK2,400.00,1950,4000.00,2000
3053.618,STOCK2,400.00,2950,4000.00,2000
3053.799,STOCK2,400.00,3950,4000.00,2000
3053.819,STOCK2,400.00,2950,4000.00,2000
3053.952,STOCK2,400.00,1950,4000.00,2000
3053.982,STOCK2,400.00,2950,4000.00,2000
3054.062,STOCK2,400.00,1950,4000.00,2000
3054.112,STOCK2,400.00,950,4000.00,2000
3054.141,STOCK2,400.00,1950,4000.00,2000
3054.173,STOCK2,400.00,950,4000.00,2000
3054.255,STOCK2,300.00,24350,4000.00,2000
3054.255,STOCK2,350.00,1000,4000.00,2000
3054.306,STOCK2,300.00,24350,4000.00,2000
3054.306,STOCK2,400.00,1000,4000.00,2000
3054.447,STOCK2,400.00,950,4000.00,2000
3054.487,STOCK2,400.00,1950,4000.00,2000
3054.629,STOCK2,400.00,6950,4000.00,2000
3054.650,STOCK2,400.00,6450,4000.00,2000
3054.682,STOCK2,400.00,7450,4000.00,2000
3054.836,STOCK2,400.00,8450,4000.00,2000
3054.947,STOCK2,400.00,13450,4000.00,2000
3055.018,STOCK2,400.00,14450,4000.00,2000
3055.098,STOCK2,450.00,1000,4000.00,2000
3055.259,STOCK2,450.00,2000,4000.00,2000
3055.368,STOCK2,450.00,1000,4000.00,2000
3055.409,STOCK2,450.00,2000,4000.00,2000
3055.461,STOCK2,450.00,1950,4000.00,2000
3055.491,STOCK2,450.00,950,4000.00,2000
3055.541,STOCK2,400.00,18400,4000.00,2000
3055.621,STOCK2,400.00,17400,4000.00,2000
3055.651,STOCK2,400.00,16900,4000.00,2000
3055.681,STOCK2,400.00,17900,4000.00,2000
3055.733,STOCK2,400.00,16900,4000.00,2000
3055.845,STOCK2,400.00,15900,4000.00,2000
3055.845,STOCK2,450.00,1000,4000.00,2000
3055.936,STOCK2,400.00,16900,4000.00,2000
3056.026,STOCK2,400.00,17900,4000.00,2000
3056.136,STOCK2,400.00,16900,4000.00,2000
3056.210,STOCK2,400.00,15900,4000.00,2000
3056.220,STOCK2,400.00,16900,4000.00,2000
3056.393,STOCK2,400.00,17900,4000.00,2000
3056.443,STOCK2,400.00,16400,4000.00,2000
3056.533,STOCK2,400.00,15400,4000.00,2000
3056.533,STOCK2,400.00,14900,4000.00,2000
3056.573,STOCK2,400.00,15900,4000.00,2000
3056.604,STOCK2,450.00,1000,4000.00,2000
3056.727,STOCK2,400.00,15900,4000.00,2000
3056.737,STOCK2,450.00,1000,4000.00,2000
3056.899,STOCK2,450.00,2000,4000.00,2000
3056.929,STOCK2,400.00,13900,4000.00,2000
3056.929,STOCK2,400.00,14900,4000.00,2000
3057.039,STOCK2,450.00,1000,4000.00,2000
3057.191,STOCK2,450.00,2000,4000.00,2000
3057.251,STOCK2,450.00,1950,4000.00,2000
3057.311,STOCK2,450.00,2950,4000.00,2000
3057.473,STOCK2,450.00,3950,4000.00,2000
3057.493,STOCK2,450.00,3450,4000.00,2000
3057.774,STOCK2,450.00,2950,4000.00,2000
3057.924,STOCK2,450.00,3950,4000.00,2000
3057.945,STOCK2,450.00,2950,4000.00,2000
3057.965,STOCK2,450.00,2950,1000.00,1000
3057.975,STOCK2,450.00,1950,1000.00,1000
3058.047,STOCK2,450.00,1450,1000.00,1000
3058.047,STOCK2,450.00,2450,1000.00,1000
3058.189,STOCK2,450.00,3450,1000.00,1000
3058.209,STOCK2,450.00,2450,1000.00,1000
3058.249,STOCK2,450.00,1950,1000.00,1000
3058.350,STOCK2,450.00,2950,1000.00,1000
3058.441,STOCK2,400.00,24850,1000.00,1000
3058.441,STOCK2,400.00,23350,1000.00,1000
3058.501,STOCK2,400.00,24350,1000.00,1000
3058.501,STOCK2,450.00,1000,1000.00,1000
3058.742,STOCK1,55.00,3300,129.75,2000
3058.832,STOCK2,450.00,500,1000.00,1000
3058.978,STOCK2,450.00,450,1000.00,1000
3059.040,STOCK2,400.00,26300,1000.00,1000
3059.040,STOCK2,450.00,1000,1000.00,1000
3059.712,STOCK2,450.00,950,1000.00,1000
3059.712,STOCK2,400.00,26250,1000.00,1000
3059.863,STOCK2,400.00,27250,1000.00,1000
3059.873,STOCK2,400.00,26750,1000.00,1000
3060.044,STOCK2,400.00,27750,1000.00,1000
3060.134,STOCK2,400.00,27750,1000.00,800
3060.318,STOCK2,400.00,22750,1000.00,800
3060.542,STOCK1,56.00,551,129.75,2000
3060.582,STOCK2,400.00,21750,1000.00,800
3060.847,STOCK2,400.00,21250,1000.00,800
3061.027,STOCK2,400.00,16250,1000.00,800
3061.383,STOCK2,400.00,11250,1000.00,800
3061.443,STOCK2,400.00,10750,1000.00,800
3061.453,STOCK2,400.00,11750,1000.00,800
3061.483,STOCK1,56.00,551,129.75,4000
3061.593,STOCK2,400.00,12750,1000.00,800
3061.694,STOCK2,400.00,12250,1000.00,800
3061.947,STOCK2,400.00,7250,1000.00,800
3062.403,STOCK2,400.00,7000,1000.00,800
3062.403,STOCK2,400.00,6000,1000.00,800
3062.403,STOCK2,400.00,5000,1000.00,800
3062.403,STOCK2,400.00,4000,1000.00,800
3062.403,STOCK2,400.00,3000,1000.00,800
3062.403,STOCK2,400.00,2000,1000.00,800
3062.483,STOCK2,400.00,1500,1000.00,800
3062.494,STOCK2,400.00,2500,1000.00,800
3062.662,STOCK2,400.00,3500,1000.00,800
3062.854,STOCK2,350.00,4500,1000.00,800
3062.945,STOCK2,410.00,1000,1000.00,800
3063.115,STOCK2,410.00,500,1000.00,800
3063.185,STOCK2,350.00,4000,1000.00,800
3063.348,STOCK2,350.00,3950,1000.00,800
3063.530,STOCK2,410.00,1000,1000.00,800
3063.683,STOCK2,410.00,1000,800.00,1000
3063.846,STOCK2,410.00,1000,800.00,2000
3063.976,STOCK2,410.00,1000,800.00,3000
3064.127,STOCK2,410.00,1000,800.00,4000
3064.287,STOCK2,410.00,1000,800.00,5000
3064.317,STOCK2,410.00,500,800.00,5000
3064.367,STOCK2,300.00,23800,800.00,5000
3064.560,STOCK2,300.00,22800,800.00,5000
3065.553,STOCK2,300.00,21800,800.00,5000
3065.875,STOCK1,56.00,51,129.75,4000
3067.919,STOCK2,300.00,21800,800.00,4900
3068.376,STOCK2,300.00,21300,800.00,4900
3069.146,STOCK2,300.00,20300,800.00,4900
3069.257,STOCK1,57.00,1000,129.75,4000
3071.851,STOCK2,300.00,19300,800.00,4900
3071.851,STOCK2,300.00,19300,799.00,1000
3072.246,STOCK1,55.00,2351,129.75,4000
3072.286,STOCK2,300.00,19300,799.00,2000
3072.465,STOCK2,300.00,19300,700.00,1000
3073.502,STOCK2,300.00,18800,700.00,1000
3073.735,STOCK2,300.00,17800,700.00,1000
3074.149,STOCK2,300.00,22800,700.00,1000
3074.619,STOCK2,300.00,27800,700.00,1000
3074.800,STOCK2,300.00,27800,600.00,1000
3074.951,STOCK2,300.00,32800,600.00,1000
3074.951,STOCK2,300.00,32800,600.00,2000
3074.961,STOCK2,300.00,32300,600.00,2000
3075.131,STOCK2,300.00,32300,600.00,3000
3075.161,STOCK2,310.00,1000,600.00,3000
3075.201,STOCK2,310.00,500,600.00,3000
3075.352,STOCK2,300.00,37300,600.00,3000
3075.496,STOCK2,300.00,36300,600.00,3000
3075.506,STOCK2,300.00,35800,600.00,3000
3075.636,STOCK2,300.00,40800,600.00,3000
3076.183,STOCK2,300.00,45800,600.00,3000
3076.204,STOCK2,300.00,45800,600.00,4000
3076.224,STOCK2,300.00,45300,600.00,4000
3076.335,STOCK2,300.00,40300,600.00,4000
3076.387,STOCK2,300.00,39800,600.00,4000
3076.559,STOCK2,300.00,39300,600.00,4000
3076.689,STOCK2,300.00,38800,600.00,4000
3076.749,STOCK2,300.00,33800,600.00,4000
3076.810,STOCK2,310.00,1000,600.00,4000
3076.870,STOCK2,310.00,1000,600.00,5000
3077.011,STOCK2,300.00,38800,600.00,5000
3077.133,STOCK2,300.00,33800,600.00,5000
3078.382,STOCK2,300.00,28800,600.00,5000
3078.676,STOCK2,300.00,23800,600.00,5000
3078.816,STOCK2,300.00,23800,700.00,3093
3078.928,STOCK2,300.00,22800,700.00,3093
3079.682,STOCK2,300.00,17800,700.00,3093
3080.246,STOCK2,300.00,12800,700.00,3093
3081.310,STOCK1,60.00,5000,129.75,4000
3081.310,STOCK2,300.00,7800,700.00,3093
3081.707,STOCK2,300.00,2800,700.00,3093
3082.534,STOCK2,300.00,7800,700.00,3093
3082.707,STOCK2,300.00,6300,700.00,3093
3082.757,STOCK2,300.00,1300,700.00,3093
3082.829,STOCK2,301.00,1000,700.00,3093
3082.850,STOCK2,301.00,1000,500.00,1000
3083.121,STOCK2,301.00,2000,500.00,1000
3083.603,STOCK2,300.00,3300,500.00,1000
3083.746,STOCK2,300.00,8300,500.00,1000
3083.866,STOCK2,300.00,8300,500.00,2000
3083.877,STOCK2,301.00,1000,500.00,2000
3084.120,STOCK2,300.00,9300,500.00,2000
3084.569,STOCK2,300.00,4300,500.00,2000
3084.610,STOCK2,300.00,4300,500.00,3000
3085.037,STOCK2,213.00,2300,500.00,3000
3085.535,STOCK2,212.00,1300,500.00,3000
3087.541,STOCK2,212.00,1300,499.00,1000
3087.541,STOCK2,212.00,1300,499.00,2000
3088.993,STOCK1,60.00,4950,129.75,4000
3090.449,STOCK1,60.00,4900,129.75,4000
3090.490,STOCK2,230.00,2000,499.00,2000
3091.044,STOCK2,230.00,4000,499.00,2000
3091.074,STOCK1,60.00,4850,129.75,4000
3091.195,STOCK2,230.00,6000,499.00,2000
3091.358,STOCK2,230.00,8000,499.00,2000
3091.499,STOCK2,230.00,10000,499.00,2000
3091.679,STOCK1,60.00,4800,129.75,4000
3091.922,STOCK2,230.00,5000,499.00,2000
3092.441,STOCK1,60.00,4750,129.75,4000
3093.015,STOCK1,60.00,4700,129.75,4000
3093.015,STOCK2,212.00,1300,499.00,2000
3093.902,STOCK2,212.00,1300,489.00,1093
3094.340,STOCK1,60.00,4650,129.75,4000
3094.450,STOCK2,220.00,1000,489.00,1093
3094.580,STOCK2,230.00,2000,489.00,1093
3094.732,STOCK2,230.00,4000,489.00,1093
3094.872,STOCK2,230.00,6000,489.00,1093
3094.963,STOCK1,60.00,4600,129.75,4000
3095.025,STOCK2,230.00,8000,489.00,1093
3095.277,STOCK2,250.00,1000,489.00,1093
3098.867,STOCK2,230.00,4000,489.00,1093
3099.838,STOCK1,60.00,4500,129.75,4000
3100.241,STOCK2,240.00,1000,489.00,1093
3100.436,STOCK1,60.00,4400,129.75,4000
3100.771,STOCK2,220.00,2000,489.00,1093
3100.975,STOCK1,60.00,4300,129.75,4000
3101.067,STOCK2,220.00,2000,485.00,1000
3101.254,STOCK2,220.00,2000,485.00,2000
3101.404,STOCK2,220.00,2000,485.00,3000
3101.535,STOCK1,60.00,4200,129.75,4000
3101.568,STOCK2,220.00,2000,485.00,4000
3101.578,STOCK2,230.00,2000,485.00,4000
3101.742,STOCK2,230.00,2000,485.00,5000
3101.916,STOCK2,230.00,2000,485.00,6000
3102.101,STOCK2,230.00,2000,485.00,7000
3102.212,STOCK2,230.00,4000,485.00,7000
3102.212,STOCK1,60.00,4100,129.75,4000
3102.272,STOCK2,230.00,4000,485.00,8000
3102.392,STOCK2,230.00,6000,485.00,8000
3102.451,STOCK2,230.00,6000,485.00,9000
3102.544,STOCK2,250.00,5000,485.00,9000
3102.616,STOCK2,250.00,5000,485.00,10000
3102.626,STOCK2,250.00,5000,450.00,1000
3103.106,STOCK2,250.00,5000,450.00,2000
3103.349,STOCK2,250.00,4000,450.00,2000
3103.584,STOCK2,250.00,4000,450.00,3000
3103.675,STOCK1,60.00,3650,129.75,4000
3103.746,STOCK1,60.00,3550,129.75,4000
3103.959,STOCK2,250.00,4000,450.00,4000
3104.299,STOCK2,250.00,4000,450.00,5000
3104.400,STOCK1,60.00,3450,129.75,4000
3104.744,STOCK2,250.00,4000,450.00,6000
3104.859,STOCK1,60.00,1450,129.75,4000
3105.113,STOCK1,60.00,1350,129.75,4000
3105.436,STOCK2,250.00,4000,450.00,7000
3105.943,STOCK2,250.00,4000,450.00,8000
3106.167,STOCK1,60.00,1250,129.75,4000
3106.521,STOCK2,251.00,1000,450.00,8000
3106.692,STOCK2,251.00,2000,450.00,8000
3106.907,STOCK2,251.00,3000,450.00,8000
3107.089,STOCK1,60.00,1150,129.75,4000
3107.109,STOCK2,251.00,3000,450.00,9000
3107.444,STOCK2,251.00,3000,450.00,10000
3107.657,STOCK1,60.00,1050,129.75,4000
3108.010,STOCK2,251.00,3000,450.00,11000
3109.072,STOCK1,60.00,950,129.75,4000
3110.592,STOCK2,252.00,1000,450.00,11000
3110.735,STOCK2,251.00,514,450.00,11000
3110.775,STOCK2,252.00,1000,450.00,11000
3111.028,STOCK1,60.00,850,129.75,4000
3111.110,STOCK2,252.00,2000,450.00,11000
3111.514,STOCK2,252.00,2000,450.00,10800
3112.046,STOCK1,60.00,750,129.75,4000
3112.066,STOCK2,252.00,1000,450.00,10800
3112.217,STOCK2,252.00,2000,450.00,10800
3112.954,STOCK1,60.00,750,129.75,3700
3113.084,STOCK2,252.00,1000,450.00,10800
3113.405,STOCK2,252.00,1000,450.00,11800
3113.666,STOCK2,252.00,1000,449.00,1093
3113.706,STOCK2,251.00,514,449.00,1093
3114.986,STOCK2,251.00,514,410.00,1000
3115.142,STOCK2,251.00,514,410.00,2000
3115.303,STOCK2,251.00,514,410.00,3000
3115.313,STOCK2,251.00,1514,410.00,3000
3115.436,STOCK1,55.00,1351,129.75,3700
3118.326,STOCK2,256.00,2000,410.00,3000
3119.776,STOCK2,256.00,2000,400.00,1000
3120.355,STOCK2,256.00,2000,400.00,2000
3122.113,STOCK1,51.00,51,129.75,3700
3122.770,STOCK2,256.00,2000,400.00,1000
3123.265,STOCK1,51.00,51,125.00,5000
3124.355,STOCK2,256.00,2000,380.00,1000
3124.657,STOCK2,256.00,2000,380.00,2000
3124.731,STOCK2,256.00,1800,380.00,2000
3126.367,STOCK2,256.00,1800,380.00,3000
3127.172,STOCK2,256.00,800,380.00,3000
3127.345,STOCK2,260.00,5000,380.00,3000
3127.477,STOCK1,51.00,51,124.00,1000
3127.679,STOCK1,51.00,51,124.00,2000
3127.873,STOCK1,51.00,51,124.00,3000
3128.056,STOCK1,51.00,51,124.00,4000
3128.249,STOCK1,51.00,51,124.00,5000
3128.453,STOCK1,51.00,51,124.00,6000
3128.635,STOCK1,51.00,51,124.00,7000
3128.819,STOCK1,51.00,51,124.00,8000
3128.899,STOCK1,50.00,5401,124.00,8000
3129.011,STOCK1,50.00,5401,124.00,9000
3129.176,STOCK1,50.00,5401,124.00,10000
3129.235,STOCK2,260.00,4000,380.00,3000
3129.356,STOCK1,50.00,5401,124.00,11000
3129.376,STOCK2,260.00,4000,380.00,2750
3129.527,STOCK1,50.00,5401,124.00,12000
3129.840,STOCK1,50.00,5401,124.00,13000
3130.011,STOCK1,50.00,5401,124.00,14000
3130.192,STOCK1,50.00,5401,124.00,15000
3130.366,STOCK2,260.00,3000,380.00,2750
3130.376,STOCK1,50.00,5401,124.00,16000
3130.547,STOCK1,50.00,5401,124.00,17000
3130.730,STOCK1,50.00,5401,124.00,18000
3130.822,STOCK2,260.00,3000,360.00,1093
3134.498,STOCK1,50.00,4401,124.00,18000
3136.098,STOCK1,50.00,4401,123.00,2000
3136.148,STOCK1,50.00,4401,123.00,3000
3136.311,STOCK1,50.00,3401,123.00,3000
3136.534,STOCK1,50.00,3401,123.00,5000
3136.686,STOCK1,50.00,3401,123.00,6000
3136.998,STOCK2,260.00,3000,360.00,843
3138.622,STOCK1,50.00,3401,120.00,1000
3138.724,STOCK2,260.00,3000,350.00,1000
3139.823,STOCK1,50.00,1401,120.00,1000
3139.926,STOCK1,50.00,401,120.00,1000
3141.700,STOCK1,50.00,401,120.00,3000
3142.977,STOCK2,260.00,3000,350.00,2000
3143.910,STOCK1,35.00,901,120.00,3000
3145.853,STOCK1,35.00,901,119.00,1000
3146.017,STOCK1,35.00,901,119.00,2000
3146.871,STOCK1,35.00,1901,119.00,2000
3146.953,STOCK2,260.00,2500,350.00,2000
3147.491,STOCK2,260.00,2000,350.00,2000
3147.552,STOCK1,35.00,2901,119.00,2000
3148.130,STOCK2,260.00,2000,350.00,1000
3149.007,STOCK2,260.00,2000,360.00,843
3149.453,STOCK2,260.00,2000,349.00,1000
3150.153,STOCK2,260.00,2000,349.00,2000
3150.356,STOCK1,35.00,901,119.00,2000
3150.497,STOCK1,36.00,1000,119.00,2000
3150.649,STOCK2,260.00,2000,349.00,3000
3150.762,STOCK1,36.00,2000,119.00,2000
3151.178,STOCK2,260.00,2000,349.00,4000
3153.992,STOCK1,36.00,2000,100.00,5000
3154.597,STOCK2,260.00,1500,349.00,4000
3154.789,STOCK1,36.00,1000,100.00,5000
3154.829,STOCK2,260.00,1000,349.00,4000
3156.352,STOCK2,260.00,1000,330.00,1093
3160.611,STOCK2,260.00,1000,320.00,1000
3160.782,STOCK2,260.00,1000,320.00,2000
3160.964,STOCK2,260.00,1000,320.00,3000
3161.136,STOCK2,260.00,1000,320.00,4000
3161.311,STOCK2,260.00,1000,320.00,5000
3161.463,STOCK2,260.00,1000,320.00,6000
3161.633,STOCK2,260.00,1000,320.00,7000
3161.796,STOCK2,260.00,1000,320.00,8000
3161.966,STOCK2,260.00,1000,320.00,9000
3162.129,STOCK2,260.00,1000,320.00,10000
3162.292,STOCK2,260.00,1000,320.00,11000
3162.462,STOCK2,260.00,1000,320.00,12000
3162.623,STOCK2,260.00,1000,320.00,13000
3162.789,STOCK2,260.00,1000,320.00,14000
3162.971,STOCK2,260.00,1000,320.00,15000
3163.152,STOCK2,260.00,1000,320.00,16000
3163.345,STOCK2,260.00,1000,320.00,17000
3163.365,STOCK2,256.00,800,320.00,17000
3163.625,STOCK2,256.00,800,320.00,18000
3164.802,STOCK2,256.00,800,320.00,15000
3165.207,STOCK2,256.00,800,319.00,1000
3167.923,STOCK2,256.00,800,319.00,750
3169.005,STOCK2,260.00,2850,319.00,750
3169.025,STOCK2,260.00,2850,319.00,1750
3169.035,STOCK1,37.00,5000,100.00,5000
3169.340,STOCK2,260.00,2850,315.00,1093
3170.414,STOCK2,260.00,2850,315.00,843
3171.745,STOCK2,260.00,2850,315.00,743
3173.426,STOCK2,267.00,2000,315.00,743
3174.438,STOCK2,267.00,2000,315.00,543
3174.459,STOCK2,267.00,2000,315.00,293
3175.130,STOCK2,267.00,2000,315.00,43
3176.905,STOCK2,267.00,1500,315.00,43
3177.066,STOCK2,267.00,1000,315.00,43
3177.249,STOCK2,267.00,500,315.00,43
3177.433,STOCK2,260.00,2850,315.00,43
3177.618,STOCK2,260.00,2350,315.00,43
3177.804,STOCK2,260.00,1850,315.00,43
3177.970,STOCK2,260.00,1350,315.00,43
3178.131,STOCK2,260.00,850,315.00,43
3178.151,STOCK1,38.00,3000,100.00,5000
3178.201,STOCK1,38.00,4000,100.00,5000
3178.313,STOCK1,38.00,5000,100.00,5000
3178.465,STOCK1,38.00,6000,100.00,5000
3178.599,STOCK1,38.00,7000,100.00,5000
3178.730,STOCK1,38.00,8000,100.00,5000
3178.741,STOCK1,38.00,8000,100.00,4500
3178.872,STOCK1,38.00,9000,100.00,4500
3179.134,STOCK2,260.00,350,315.00,43
3179.285,STOCK2,260.00,350,319.00,1750
3179.315,STOCK2,256.00,650,319.00,1750
3179.567,STOCK1,38.00,9000,100.00,4000
3180.377,STOCK2,251.00,5164,319.00,1750
3180.467,STOCK2,251.00,4664,319.00,1750
3180.486,STOCK1,38.00,9000,100.00,3500
3180.648,STOCK2,251.00,4164,319.00,1750
3180.843,STOCK2,267.00,2000,319.00,1750
3181.047,STOCK2,267.00,1500,319.00,1750
3181.310,STOCK1,38.00,9000,100.00,3000
3181.401,STOCK2,267.00,1000,319.00,1750
3181.635,STOCK2,267.00,3000,319.00,1750
3181.645,STOCK2,267.00,2500,319.00,1750
3182.058,STOCK1,38.00,9000,100.00,2500
3182.209,STOCK2,267.00,2000,319.00,1750
3182.543,STOCK2,267.00,4000,319.00,1750
3182.563,STOCK1,38.00,10000,100.00,2500
3182.644,STOCK2,267.00,3500,319.00,1750
3182.715,STOCK1,38.00,11000,100.00,2500
3182.726,STOCK1,38.00,11000,100.00,2000
3182.917,STOCK1,38.00,12000,100.00,2000
3183.618,STOCK2,267.00,5500,319.00,1750
3183.746,STOCK2,267.00,4500,319.00,1750
3183.929,STOCK1,38.00,12000,100.00,1500
3186.711,STOCK2,267.00,4500,319.00,1250
3187.289,STOCK1,38.00,12000,99.00,1000
3187.574,STOCK1,38.00,12000,99.00,2000
3187.584,STOCK2,267.00,4500,319.00,750
3188.578,STOCK1,38.00,9000,99.00,2000
3189.150,STOCK2,267.00,4500,319.00,1750
3190.114,STOCK2,267.00,4500,319.00,2750
3190.461,STOCK1,38.00,9000,99.00,3000
3190.511,STOCK1,38.00,9000,99.00,4700
3193.302,STOCK1,50.00,5000,99.00,4700
3193.632,STOCK2,270.00,5000,319.00,2750
3196.136,STOCK1,51.00,1000,99.00,4700
3196.300,STOCK2,270.00,4500,319.00,2750
3196.482,STOCK2,270.00,4000,319.00,2750
3197.207,STOCK2,275.00,207,319.00,2750
3197.825,STOCK2,270.00,3707,319.00,2750
3199.187,STOCK2,270.00,3207,319.00,2750
3200.020,STOCK2,270.00,2707,319.00,2750
3200.658,STOCK2,270.00,2207,319.00,2750
3201.387,STOCK1,51.00,900,99.00,4700
3201.518,STOCK1,52.00,5000,99.00,4700
3201.904,STOCK2,270.00,1707,319.00,2750
3202.474,STOCK2,280.00,2000,319.00,2750
3202.950,STOCK2,280.00,1500,319.00,2750
3203.294,STOCK1,52.00,4900,99.00,4700
3204.474,STOCK2,280.00,1000,319.00,2750
3205.457,STOCK2,280.00,3000,319.00,2750
3205.923,STOCK2,280.00,3000,300.00,1000
3206.656,STOCK2,280.00,2500,300.00,1000
3206.676,STOCK2,280.00,2500,300.00,2000
3207.177,STOCK2,280.00,2500,300.00,1900
3207.318,STOCK2,280.00,2500,319.00,1650
3207.712,STOCK2,280.00,2500,319.00,1400
3207.755,STOCK2,280.00,2500,319.00,950
3207.876,STOCK2,280.00,2500,319.00,850
3207.885,STOCK2,280.00,2000,319.00,850
3208.414,STOCK2,280.00,2000,300.00,1000
3210.136,STOCK2,280.00,2000,300.00,2000
3210.582,STOCK2,280.00,2000,300.00,3000
3210.919,STOCK2,280.00,2000,300.00,2800
3211.241,STOCK2,280.00,2000,300.00,2550
3211.394,STOCK2,280.00,2000,300.00,2450
3211.656,STOCK2,280.00,2000,300.00,2200
3211.849,STOCK2,280.00,2000,300.00,1950
3211.892,STOCK2,280.00,1500,300.00,1950
3212.288,STOCK2,280.00,1500,300.00,1850
3213.259,STOCK2,280.00,1500,300.00,1750
3213.603,STOCK1,52.00,4900,99.00,4200
3213.663,STOCK1,52.00,4900,95.00,5000
3213.663,STOCK2,280.00,1500,300.00,6750
3214.070,STOCK2,280.00,1500,300.00,6650
3215.141,STOCK2,280.00,1500,300.00,6550
3215.538,STOCK2,280.00,1500,300.00,6450
3215.750,STOCK2,280.00,1500,300.00,6350
3216.610,STOCK2,280.00,1500,300.00,6250
3218.420,STOCK2,280.00,1500,300.00,7250
3218.685,STOCK2,280.00,1500,300.00,7000
3218.816,STOCK2,280.00,1500,300.00,4000
3219.127,STOCK2,280.00,1500,300.00,3750
3219.876,STOCK2,280.00,1500,300.00,3500
3220.317,STOCK2,267.00,2707,300.00,3500
3221.298,STOCK2,251.00,1871,300.00,3500
3221.500,STOCK1,52.00,4900,94.00,1700
3221.540,STOCK2,251.00,1871,300.00,3400
3221.833,STOCK2,230.00,16271,300.00,3400
3222.398,STOCK2,230.00,11271,300.00,3400
3222.949,STOCK2,230.00,11271,300.00,3300
3223.100,STOCK2,230.00,11271,300.00,2300
3223.150,STOCK2,230.00,6271,300.00,2300
3223.413,STOCK1,52.00,4900,90.00,1000
3223.517,STOCK2,230.00,1271,300.00,2300
3223.984,STOCK2,220.00,2271,300.00,2300
3224.097,STOCK2,280.00,2000,300.00,2300
3224.414,STOCK2,215.00,4271,300.00,2300
3224.444,STOCK1,52.00,4900,90.00,2000
3224.708,STOCK2,215.00,4271,300.00,2200
3224.880,STOCK2,210.00,5271,300.00,2200
3225.443,STOCK1,52.00,4900,90.00,3000
3225.714,STOCK2,210.00,5271,300.00,2148
3225.734,STOCK2,210.00,271,300.00,2148
3226.349,STOCK2,200.00,21614,300.00,2148
3227.608,STOCK2,200.00,21614,300.00,2048
3227.618,STOCK2,220.00,5000,300.00,2048
3227.900,STOCK2,280.00,2000,300.00,2048
3228.786,STOCK2,280.00,2000,300.00,1948
3230.154,STOCK2,280.00,2000,300.00,2048
3230.210,STOCK2,280.00,2000,300.00,7048
3232.045,STOCK2,280.00,2000,300.00,5048
3232.992,STOCK2,280.00,2000,300.00,4948
3233.622,STOCK2,220.00,7000,300.00,4948
3233.632,STOCK1,52.00,4900,89.90,1000
3234.134,STOCK1,52.00,4900,89.90,2000
3234.304,STOCK1,52.00,4900,89.90,3000
3234.585,STOCK2,230.00,2000,300.00,4948
3234.667,STOCK1,53.00,500,89.90,3000
3235.424,STOCK1,53.00,500,89.90,4000
3236.386,STOCK2,230.00,1500,300.00,4948
3236.598,STOCK2,230.00,1500,300.00,4848
3240.023,STOCK2,230.00,1500,299.00,1000
3240.195,STOCK2,220.00,1500,299.00,1000
3240.721,STOCK2,220.00,1500,299.00,2000
3240.954,STOCK2,230.00,2000,299.00,2000
3241.270,STOCK2,230.00,2000,299.00,3000
3241.951,STOCK2,230.00,2000,299.00,4000
3242.239,STOCK1,53.00,500,88.00,1000
3243.491,STOCK1,53.00,500,85.00,5000
3243.531,STOCK2,230.00,1800,299.00,4000
3244.260,STOCK2,230.00,1800,299.00,3100
3244.340,STOCK2,230.00,1800,299.00,4100
3244.903,STOCK2,230.00,1800,299.00,5100
3245.269,STOCK2,220.00,1300,299.00,5100
3245.816,STOCK2,200.00,20914,299.00,5100
3248.511,STOCK2,200.00,20914,289.00,1000
3249.592,STOCK1,53.00,500,84.00,1000
3249.751,STOCK2,230.00,2000,289.00,1000
3249.800,STOCK2,230.00,2000,289.00,100
3249.841,STOCK2,200.00,20914,289.00,100
3249.911,STOCK2,200.00,20867,289.00,100
3250.081,STOCK2,200.00,18867,289.00,100
3250.565,STOCK2,230.00,2000,289.00,100
3250.786,STOCK1,52.00,4400,84.00,1000
3252.079,STOCK2,200.00,18867,289.00,100
3252.663,STOCK2,230.00,2000,289.00,100
3253.722,STOCK2,200.00,18867,289.00,100
3254.198,STOCK2,230.00,2000,289.00,100
3254.955,STOCK2,200.00,18867,289.00,100
3255.267,STOCK1,52.00,4400,83.00,2000
3255.399,STOCK2,230.00,2000,289.00,100
3255.895,STOCK2,230.00,1500,289.00,100
3255.895,STOCK2,230.00,1500,299.00,6000
3256.472,STOCK1,53.00,391,83.00,2000
