id,t_sec,symbol,price,qty,taker_side,buyer,seller,bid,ask
6612,2933.526,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6613,2933.709,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6614,2933.709,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6615,2933.830,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6616,2933.830,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6617,2934.112,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6618,2934.112,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6619,2934.274,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6620,2934.274,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6621,2934.345,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6622,2934.345,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6623,2934.407,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6624,2934.407,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6625,2934.478,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6626,2934.478,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6627,2934.869,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6628,2934.869,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6629,2934.932,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6630,2934.932,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6631,2935.023,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6632,2935.023,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6633,2935.104,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6634,2935.104,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6635,2935.185,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6636,2935.185,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6637,2935.260,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6638,2935.260,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6639,2935.351,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6640,2935.351,STOCK1,45.00,192,sell,T-041,T-020,45.00,180.00
6641,2935.411,STOCK1,45.00,808,sell,T-041,T-020,45.00,180.00
6642,2935.411,STOCK1,41.00,192,sell,T-041,T-020,45.00,180.00
6643,2935.521,STOCK1,41.00,808,sell,T-041,T-020,41.00,180.00
6644,2935.521,STOCK1,41.00,192,sell,T-041,T-020,41.00,180.00
6645,2935.642,STOCK1,41.00,808,sell,T-041,T-020,41.00,180.00
6646,2935.642,STOCK1,30.00,192,sell,T-036,T-020,41.00,180.00
6647,2936.012,STOCK2,152.00,1000,sell,T-032,T-035,152.00,400.00
6648,2936.012,STOCK2,152.00,1000,sell,T-032,T-035,152.00,400.00
6649,2936.416,STOCK2,152.00,1000,sell,T-032,T-035,152.00,400.00
6650,2936.416,STOCK2,152.00,1000,sell,T-032,T-035,152.00,400.00
6651,2936.597,STOCK1,170.00,150,sell,T-046,T-052,170.00,180.00
6652,2936.687,STOCK2,152.00,1000,sell,T-032,T-035,152.00,400.00
6653,2936.687,STOCK2,151.00,500,sell,T-030,T-035,152.00,400.00
6654,2936.687,STOCK2,150.00,500,sell,T-032,T-035,152.00,400.00
6655,2936.749,STOCK1,170.00,850,sell,T-046,T-033,170.00,180.00
6656,2936.749,STOCK1,50.00,150,sell,T-038,T-033,170.00,180.00
6657,2936.953,STOCK2,150.00,500,sell,T-032,T-035,150.00,400.00
6658,2936.953,STOCK2,150.00,1000,sell,T-032,T-035,150.00,400.00
6659,2936.953,STOCK2,150.00,500,sell,T-032,T-035,150.00,400.00
6660,2937.366,STOCK2,150.00,500,sell,T-032,T-035,150.00,400.00
6661,2937.366,STOCK2,150.00,1000,sell,T-032,T-035,150.00,400.00
6662,2937.366,STOCK2,150.00,500,sell,T-032,T-035,150.00,400.00
6663,2937.599,STOCK2,150.00,500,sell,T-032,T-035,150.00,400.00
6664,2937.599,STOCK2,150.00,1000,sell,T-032,T-035,150.00,400.00
6665,2937.599,STOCK2,150.00,500,sell,T-032,T-035,150.00,400.00
6666,2937.867,STOCK2,150.00,500,sell,T-032,T-035,150.00,400.00
6667,2937.867,STOCK2,150.00,1000,sell,T-032,T-035,150.00,400.00
6668,2937.867,STOCK2,150.00,500,sell,T-032,T-035,150.00,400.00
6669,2938.151,STOCK2,150.00,500,sell,T-032,T-035,150.00,400.00
6670,2938.151,STOCK2,150.00,1000,sell,T-032,T-035,150.00,400.00
6671,2938.151,STOCK2,150.00,500,sell,T-036,T-035,150.00,400.00
6672,2938.395,STOCK2,150.00,2000,sell,T-036,T-035,150.00,400.00
6673,2938.638,STOCK2,150.00,2000,sell,T-036,T-035,150.00,400.00
6674,2938.830,STOCK2,150.00,500,sell,T-036,T-035,150.00,400.00
6675,2938.830,STOCK2,150.00,250,sell,T-038,T-035,150.00,400.00
6676,2938.830,STOCK2,140.00,1250,sell,T-013,T-035,150.00,400.00
6677,2939.022,STOCK2,140.00,750,sell,T-013,T-035,140.00,400.00
6678,2939.022,STOCK2,140.00,1250,sell,T-013,T-035,140.00,400.00
6679,2943.170,STOCK2,152.00,1000,sell,T-032,T-020,152.00,400.00
6680,2943.301,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6681,2943.452,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6682,2943.474,STOCK2,150.00,500,sell,T-041,T-025,150.00,400.00
6683,2943.606,STOCK2,150.00,500,sell,T-041,T-020,150.00,400.00
6684,2943.606,STOCK2,150.00,500,sell,T-041,T-020,150.00,400.00
6685,2943.946,STOCK2,150.00,500,sell,T-041,T-020,150.00,400.00
6686,2943.946,STOCK2,150.00,500,sell,T-041,T-020,150.00,400.00
6687,2944.267,STOCK2,150.00,500,sell,T-041,T-020,150.00,400.00
6688,2944.267,STOCK2,150.00,500,sell,T-041,T-020,150.00,400.00
6689,2944.398,STOCK2,150.00,500,sell,T-041,T-020,150.00,400.00
6690,2944.398,STOCK2,150.00,500,sell,T-041,T-020,150.00,400.00
6691,2944.520,STOCK2,150.00,500,sell,T-041,T-025,150.00,400.00
6692,2944.551,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6693,2944.692,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6694,2944.991,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6695,2945.167,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6696,2945.338,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6697,2945.670,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6698,2945.835,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6699,2946.038,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6700,2946.279,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6701,2946.571,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6702,2946.706,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6703,2946.856,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6704,2946.996,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6705,2947.077,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6706,2947.157,STOCK2,140.00,750,sell,T-013,T-020,140.00,400.00
6707,2947.157,STOCK2,140.00,250,sell,T-013,T-020,140.00,400.00
6708,2947.238,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6709,2947.339,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6710,2947.400,STOCK2,140.00,1000,sell,T-013,T-020,140.00,400.00
6711,2947.492,STOCK2,150.00,1000,sell,T-041,T-020,150.00,400.00
6712,2947.502,STOCK2,140.00,500,sell,T-013,T-025,140.00,400.00
6713,2947.552,STOCK2,140.00,250,sell,T-013,T-020,140.00,400.00
6714,2947.552,STOCK2,140.00,750,sell,T-013,T-020,140.00,400.00
6715,2947.643,STOCK2,140.00,1000,sell,T-013,T-020,140.00,400.00
6716,2948.177,STOCK2,140.00,250,sell,T-013,T-020,140.00,400.00
6717,2948.177,STOCK2,140.00,750,sell,T-013,T-020,140.00,400.00
6718,2948.521,STOCK2,140.00,1000,sell,T-013,T-020,140.00,400.00
6719,2948.892,STOCK2,140.00,250,sell,T-013,T-020,140.00,400.00
6720,2948.892,STOCK2,121.00,750,sell,T-030,T-020,140.00,400.00
6721,2953.199,STOCK2,130.00,1000,sell,T-045,T-035,130.00,400.00
6722,2953.199,STOCK2,130.00,1000,sell,T-045,T-035,130.00,400.00
6723,2953.342,STOCK2,121.00,250,sell,T-030,T-035,121.00,400.00
6724,2953.342,STOCK2,121.00,1000,sell,T-032,T-035,121.00,400.00
6725,2953.342,STOCK2,121.00,750,sell,T-030,T-035,121.00,400.00
6726,2953.494,STOCK2,121.00,250,sell,T-030,T-035,121.00,400.00
6727,2953.494,STOCK2,121.00,1000,sell,T-032,T-035,121.00,400.00
6728,2953.494,STOCK2,121.00,750,sell,T-032,T-035,121.00,400.00
6729,2953.799,STOCK2,121.00,250,sell,T-032,T-035,121.00,400.00
6730,2953.799,STOCK2,121.00,1000,sell,T-032,T-035,121.00,400.00
6731,2953.799,STOCK2,121.00,750,sell,T-032,T-035,121.00,400.00
6732,2954.187,STOCK2,121.00,250,sell,T-032,T-035,121.00,400.00
6733,2954.187,STOCK2,121.00,1000,sell,T-032,T-035,121.00,400.00
6734,2954.187,STOCK2,121.00,750,sell,T-032,T-035,121.00,400.00
6735,2954.431,STOCK2,121.00,250,sell,T-032,T-035,121.00,400.00
6736,2954.431,STOCK2,121.00,1000,sell,T-032,T-035,121.00,400.00
6737,2954.431,STOCK2,121.00,750,sell,T-030,T-035,121.00,400.00
6738,2954.985,STOCK2,121.00,250,sell,T-030,T-035,121.00,400.00
6739,2954.985,STOCK2,121.00,1000,sell,T-032,T-035,121.00,400.00
6740,2954.985,STOCK2,121.00,750,sell,T-032,T-035,121.00,400.00
6741,2955.167,STOCK2,121.00,250,sell,T-032,T-035,121.00,400.00
6742,2955.167,STOCK2,121.00,1000,sell,T-030,T-035,121.00,400.00
6743,2955.167,STOCK2,121.00,750,sell,T-030,T-035,121.00,400.00
6744,2955.330,STOCK2,121.00,250,sell,T-030,T-035,121.00,399.00
6745,2955.330,STOCK2,113.00,731,sell,T-032,T-035,121.00,399.00
6746,2955.330,STOCK2,110.00,100,sell,T-038,T-035,121.00,399.00
6747,2955.330,STOCK2,100.00,919,sell,T-029,T-035,121.00,399.00
6748,2955.503,STOCK2,100.00,2000,sell,T-029,T-035,100.00,399.00
6749,2956.174,STOCK2,100.00,1081,sell,T-029,T-035,100.00,399.00
6750,2956.174,STOCK2,96.00,919,sell,T-032,T-035,100.00,399.00
6751,2956.620,STOCK2,96.00,81,sell,T-032,T-035,96.00,399.00
6752,2956.620,STOCK2,96.00,1000,sell,T-032,T-035,96.00,399.00
6753,2956.620,STOCK2,95.00,919,sell,T-032,T-035,96.00,399.00
6754,2957.027,STOCK2,95.00,81,sell,T-032,T-035,95.00,399.00
6755,2957.027,STOCK2,85.00,1000,sell,T-031,T-035,95.00,399.00
6756,2957.027,STOCK2,85.00,919,sell,T-031,T-035,95.00,399.00
6757,2968.321,STOCK2,299.00,1000,buy,T-020,T-045,100.00,299.00
6758,2968.475,STOCK2,299.00,1000,buy,T-020,T-045,100.00,299.00
6759,2968.665,STOCK2,300.00,1000,buy,T-020,T-046,100.00,300.00
6760,2968.859,STOCK2,300.00,1000,buy,T-020,T-046,100.00,300.00
6761,2969.021,STOCK2,399.00,1000,buy,T-020,T-045,100.00,399.00
6762,2969.152,STOCK2,400.00,1000,buy,T-020,T-046,100.00,400.00
6763,2969.557,STOCK2,400.00,1000,buy,T-020,T-046,110.00,400.00
6764,2969.708,STOCK2,500.00,250,buy,T-020,T-038,110.00,500.00
6765,2969.708,STOCK2,2500.00,750,buy,T-020,T-031,110.00,500.00
6766,2969.941,STOCK2,2500.00,1000,buy,T-020,T-031,110.00,2500.00
6767,2970.217,STOCK2,2500.00,250,buy,T-020,T-031,110.00,2500.00
6768,2970.217,STOCK2,3000.00,750,buy,T-020,T-046,110.00,2500.00
6769,2970.278,STOCK2,3000.00,250,buy,T-020,T-046,110.00,3000.00
6770,2970.278,STOCK2,4000.00,750,buy,T-020,T-030,110.00,3000.00
6771,2970.369,STOCK2,4000.00,250,buy,T-020,T-030,110.00,4000.00
6772,2970.369,STOCK2,4000.00,750,buy,T-020,T-030,110.00,4000.00
6773,2970.429,STOCK2,4000.00,250,buy,T-020,T-030,110.00,4000.00
6774,2970.429,STOCK2,4500.00,750,buy,T-020,T-046,110.00,4000.00
6775,2970.529,STOCK2,4500.00,250,buy,T-020,T-046,110.00,4500.00
6776,2970.529,STOCK2,5000.00,750,buy,T-020,T-037,110.00,4500.00
6777,2970.589,STOCK2,5000.00,1000,buy,T-020,T-037,110.00,5000.00
6778,2970.651,STOCK2,5000.00,1000,buy,T-020,T-037,110.00,5000.00
6779,2970.723,STOCK2,5000.00,1000,buy,T-020,T-037,110.00,5000.00
6780,2971.009,STOCK2,5000.00,1000,buy,T-020,T-037,110.00,5000.00
6781,2971.080,STOCK2,5000.00,250,buy,T-020,T-037,110.00,5000.00
6782,2971.080,STOCK2,6000.00,750,buy,T-020,T-031,110.00,5000.00
6783,2971.183,STOCK2,6000.00,1000,buy,T-020,T-031,110.00,6000.00
6784,2971.243,STOCK2,6000.00,250,buy,T-020,T-031,110.00,6000.00
6785,2971.243,STOCK2,6000.00,750,buy,T-020,T-046,110.00,6000.00
6786,2972.176,STOCK2,6000.00,250,buy,T-020,T-046,110.00,6000.00
6787,2972.176,STOCK2,8000.00,750,buy,T-020,T-013,110.00,6000.00
6788,2972.286,STOCK2,8000.00,1000,buy,T-020,T-013,110.00,8000.00
6789,2972.366,STOCK2,8000.00,250,buy,T-020,T-013,110.00,8000.00
6790,2972.366,STOCK2,8000.00,750,buy,T-020,T-013,110.00,8000.00
6791,2972.457,STOCK2,8000.00,1000,buy,T-020,T-013,110.00,8000.00
6792,2972.539,STOCK2,8000.00,250,buy,T-020,T-013,110.00,8000.00
6793,2972.539,STOCK2,8000.00,750,buy,T-020,T-013,110.00,8000.00
6794,2972.641,STOCK2,8000.00,1000,buy,T-020,T-013,110.00,8000.00
6795,2972.721,STOCK2,8000.00,250,buy,T-020,T-013,110.00,8000.00
6796,2972.721,STOCK2,8000.00,750,buy,T-020,T-013,110.00,8000.00
6797,2972.824,STOCK2,8000.00,1000,buy,T-020,T-013,110.00,8000.00
6798,2972.896,STOCK2,8000.00,250,buy,T-020,T-013,110.00,8000.00
6799,2972.896,STOCK2,8000.00,750,buy,T-020,T-013,110.00,8000.00
6800,2972.996,STOCK2,8000.00,1000,buy,T-020,T-013,110.00,8000.00
6801,2973.067,STOCK2,8000.00,250,buy,T-020,T-013,110.00,8000.00
6802,2973.067,STOCK2,8000.00,750,buy,T-020,T-013,110.00,8000.00
6803,2973.180,STOCK2,8000.00,1000,buy,T-020,T-013,110.00,8000.00
6804,2973.252,STOCK2,8000.00,250,buy,T-020,T-013,110.00,8000.00
6805,2973.252,STOCK2,8000.00,750,buy,T-020,T-013,110.00,8000.00
6806,2973.623,STOCK2,8000.00,1000,buy,T-020,T-013,111.00,8000.00
6807,2973.675,STOCK2,8000.00,250,buy,T-020,T-013,111.00,8000.00
6808,2973.675,STOCK2,8000.00,750,buy,T-020,T-031,111.00,8000.00
6809,2973.838,STOCK2,8000.00,1000,buy,T-020,T-031,111.00,8000.00
6810,2974.203,STOCK2,8000.00,250,buy,T-020,T-031,111.00,8000.00
6811,2974.203,STOCK2,9000.00,750,buy,T-020,T-032,111.00,8000.00
6812,2974.273,STOCK2,9000.00,250,buy,T-020,T-032,111.00,9000.00
6813,2974.273,STOCK2,9000.00,750,buy,T-020,T-032,111.00,9000.00
6814,2974.444,STOCK2,200.00,250,buy,T-020,T-038,111.00,200.00
6815,2974.444,STOCK2,8000.00,100,buy,T-020,T-019,111.00,200.00
6816,2974.444,STOCK2,8000.00,100,buy,T-020,T-019,111.00,200.00
6817,2974.444,STOCK2,9000.00,250,buy,T-020,T-032,111.00,200.00
6818,2974.444,STOCK2,9000.00,300,buy,T-020,T-032,111.00,200.00
6819,2974.928,STOCK2,8000.00,100,buy,T-020,T-019,111.00,8000.00
6820,2974.928,STOCK2,8000.00,100,buy,T-020,T-019,111.00,8000.00
6821,2974.928,STOCK2,8000.00,100,buy,T-020,T-019,111.00,8000.00
6822,2974.928,STOCK2,9000.00,700,buy,T-020,T-032,111.00,8000.00
6823,2975.019,STOCK2,8000.00,100,buy,T-020,T-019,111.00,8000.00
6824,2975.019,STOCK2,9000.00,900,buy,T-020,T-032,111.00,8000.00
6825,2975.099,STOCK2,9000.00,100,buy,T-020,T-032,111.00,9000.00
6826,2975.099,STOCK2,9000.00,900,buy,T-020,T-032,111.00,9000.00
6827,2975.283,STOCK2,8000.00,100,buy,T-020,T-019,111.00,8000.00
6828,2975.283,STOCK2,9000.00,100,buy,T-020,T-032,111.00,8000.00
6829,2975.283,STOCK2,9000.00,800,buy,T-020,T-032,111.00,8000.00
6830,2975.566,STOCK2,8000.00,100,buy,T-020,T-019,111.00,8000.00
6831,2975.566,STOCK2,8000.00,100,buy,T-020,T-019,111.00,8000.00
6832,2975.566,STOCK2,8000.00,100,buy,T-020,T-019,111.00,8000.00
6833,2975.566,STOCK2,9000.00,200,buy,T-020,T-032,111.00,8000.00
6834,2975.566,STOCK2,9000.00,500,buy,T-020,T-032,111.00,8000.00
6835,2975.656,STOCK2,9000.00,500,buy,T-020,T-032,111.00,9000.00
6836,2975.656,STOCK2,9977.00,500,buy,T-020,T-029,111.00,9000.00
6837,2976.737,STOCK2,5000.00,1000,buy,T-020,T-046,111.00,5000.00
6838,2983.565,STOCK2,600.00,250,buy,T-035,T-038,111.00,600.00
6839,2983.565,STOCK2,600.00,250,buy,T-035,T-038,111.00,600.00
6840,2983.565,STOCK2,600.00,250,buy,T-035,T-038,111.00,600.00
6841,2983.565,STOCK2,1000.00,1000,buy,T-035,T-045,111.00,600.00
6842,2983.565,STOCK2,1000.00,250,buy,T-035,T-045,111.00,600.00
6843,2984.018,STOCK2,1000.00,750,buy,T-035,T-045,111.00,1000.00
6844,2984.018,STOCK2,1000.00,1000,buy,T-035,T-045,111.00,1000.00
6845,2984.018,STOCK2,3000.00,250,buy,T-035,T-037,111.00,1000.00
6846,2984.463,STOCK2,3000.00,1750,buy,T-035,T-037,111.00,3000.00
6847,2984.463,STOCK2,3000.00,250,buy,T-035,T-037,111.00,3000.00
6848,2984.996,STOCK2,3000.00,1750,buy,T-035,T-037,111.00,3000.00
6849,2984.996,STOCK2,4000.00,100,buy,T-035,T-019,111.00,3000.00
6850,2984.996,STOCK2,4000.00,100,buy,T-035,T-019,111.00,3000.00
6851,2984.996,STOCK2,4000.00,50,buy,T-035,T-019,111.00,3000.00
6852,2985.247,STOCK2,4000.00,50,buy,T-020,T-019,111.00,4000.00
6853,2985.247,STOCK2,4000.00,100,buy,T-020,T-019,111.00,4000.00
6854,2985.247,STOCK2,4000.00,100,buy,T-020,T-019,111.00,4000.00
6855,2985.247,STOCK2,4000.00,100,buy,T-020,T-019,111.00,4000.00
6856,2985.247,STOCK2,4000.00,100,buy,T-020,T-019,111.00,4000.00
6857,2985.247,STOCK2,4000.00,100,buy,T-020,T-019,111.00,4000.00
6858,2985.247,STOCK2,4000.00,100,buy,T-020,T-019,111.00,4000.00
6859,2985.247,STOCK2,4000.00,100,buy,T-020,T-019,111.00,4000.00
6860,2985.247,STOCK2,4000.00,100,buy,T-020,T-019,111.00,4000.00
6861,2985.247,STOCK2,5000.00,150,buy,T-020,T-046,111.00,4000.00
6862,2985.379,STOCK2,5000.00,850,buy,T-020,T-046,112.00,5000.00
6863,2985.379,STOCK2,5000.00,150,buy,T-020,T-046,112.00,5000.00
6864,2985.551,STOCK2,5000.00,850,buy,T-035,T-046,112.00,5000.00
6865,2985.551,STOCK2,5000.00,1000,buy,T-035,T-045,112.00,5000.00
6866,2985.551,STOCK2,5000.00,150,buy,T-035,T-045,112.00,5000.00
6867,2985.621,STOCK2,5000.00,850,buy,T-020,T-045,112.00,5000.00
6868,2985.621,STOCK2,7000.00,150,buy,T-020,T-032,112.00,5000.00
6869,2985.718,STOCK2,7000.00,850,buy,T-020,T-032,112.00,7000.00
6870,2985.718,STOCK2,7000.00,150,buy,T-020,T-032,112.00,7000.00
6871,2985.737,STOCK2,7000.00,850,buy,T-035,T-032,112.00,7000.00
6872,2985.737,STOCK2,7000.00,1000,buy,T-035,T-032,112.00,7000.00
6873,2985.737,STOCK2,7000.00,150,buy,T-035,T-032,112.00,7000.00
6874,2985.829,STOCK2,7000.00,850,buy,T-020,T-032,112.00,7000.00
6875,2985.829,STOCK2,7000.00,150,buy,T-020,T-032,112.00,7000.00
6876,2985.922,STOCK2,7000.00,850,buy,T-035,T-032,112.00,7000.00
6877,2985.922,STOCK2,7000.00,1000,buy,T-035,T-032,112.00,7000.00
6878,2985.922,STOCK2,7000.00,150,buy,T-035,T-041,112.00,7000.00
6879,2986.054,STOCK2,7000.00,850,buy,T-020,T-041,112.00,7000.00
6880,2986.054,STOCK2,7000.00,150,buy,T-020,T-041,112.00,7000.00
6881,2986.157,STOCK2,7000.00,850,buy,T-035,T-041,112.00,7000.00
6882,2986.157,STOCK2,7000.00,1000,buy,T-035,T-041,112.00,7000.00
6883,2986.157,STOCK2,7000.00,150,buy,T-035,T-041,112.00,7000.00
6884,2986.268,STOCK2,7000.00,850,buy,T-020,T-041,112.00,7000.00
6885,2986.268,STOCK2,7000.00,150,buy,T-020,T-041,112.00,7000.00
6886,2986.379,STOCK2,7000.00,850,buy,T-020,T-041,112.00,7000.00
6887,2986.379,STOCK2,7000.00,150,buy,T-020,T-041,112.00,7000.00
6888,2986.420,STOCK2,7000.00,850,buy,T-035,T-041,112.00,7000.00
6889,2986.420,STOCK2,7000.00,1000,buy,T-035,T-041,112.00,7000.00
6890,2986.420,STOCK2,7000.00,150,buy,T-035,T-041,112.00,7000.00
6891,2986.693,STOCK2,7000.00,850,buy,T-035,T-041,112.00,7000.00
6892,2986.693,STOCK2,7000.00,1000,buy,T-035,T-041,112.00,7000.00
6893,2986.693,STOCK2,7000.00,150,buy,T-035,T-041,112.00,7000.00
6894,2986.713,STOCK2,7000.00,850,buy,T-020,T-041,112.00,7000.00
6895,2986.713,STOCK2,7000.00,150,buy,T-020,T-041,112.00,7000.00
6896,2986.806,STOCK2,7000.00,850,buy,T-020,T-041,112.00,7000.00
6897,2986.806,STOCK2,7000.00,150,buy,T-020,T-041,112.00,7000.00
6898,2986.926,STOCK2,7000.00,850,buy,T-020,T-041,112.00,7000.00
6899,2986.926,STOCK2,7000.00,150,buy,T-020,T-041,112.00,7000.00
6900,2986.956,STOCK2,7000.00,850,buy,T-035,T-041,112.00,7000.00
6901,2986.956,STOCK2,7000.00,1000,buy,T-035,T-041,112.00,7000.00
6902,2986.956,STOCK2,7000.00,150,buy,T-035,T-041,112.00,7000.00
6903,2987.155,STOCK2,4000.00,100,buy,T-020,T-019,112.00,4000.00
6904,2987.155,STOCK2,7000.00,850,buy,T-020,T-041,112.00,4000.00
6905,2987.155,STOCK2,7000.00,50,buy,T-020,T-041,112.00,4000.00
6906,2987.297,STOCK2,7000.00,950,buy,T-020,T-041,112.00,7000.00
6907,2987.297,STOCK2,7000.00,50,buy,T-020,T-041,112.00,7000.00
6908,2987.427,STOCK2,4000.00,100,buy,T-020,T-019,112.00,4000.00
6909,2987.427,STOCK2,7000.00,900,buy,T-020,T-041,112.00,4000.00
6910,2987.567,STOCK2,4000.00,100,buy,T-020,T-019,112.00,4000.00
6911,2987.567,STOCK2,7000.00,50,buy,T-020,T-041,112.00,4000.00
6912,2987.567,STOCK2,7000.00,850,buy,T-020,T-041,112.00,4000.00
6913,2988.236,STOCK2,4000.00,100,buy,T-020,T-019,112.00,4000.00
6914,2988.236,STOCK2,4000.00,900,buy,T-020,T-030,112.00,4000.00
6915,2988.356,STOCK2,4000.00,1000,buy,T-020,T-030,112.00,4000.00
6916,2988.507,STOCK2,4000.00,1000,buy,T-020,T-030,112.00,4000.00
6917,2988.670,STOCK2,4000.00,1000,buy,T-020,T-030,112.00,4000.00
6918,2988.831,STOCK2,4000.00,1000,buy,T-020,T-030,112.00,4000.00
6919,2988.973,STOCK2,4000.00,100,buy,T-020,T-030,112.00,4000.00
6920,2988.973,STOCK2,4000.00,100,buy,T-020,T-019,112.00,4000.00
6921,2988.973,STOCK2,4000.00,100,buy,T-020,T-019,112.00,4000.00
6922,2988.973,STOCK2,4000.00,100,buy,T-020,T-019,112.00,4000.00
6923,2988.973,STOCK2,7000.00,150,buy,T-020,T-041,112.00,4000.00
6924,2988.973,STOCK2,7000.00,450,buy,T-020,T-041,112.00,4000.00
6925,2989.115,STOCK2,7000.00,550,buy,T-020,T-041,112.00,7000.00
6926,2989.115,STOCK2,7000.00,450,buy,T-020,T-041,112.00,7000.00
6927,2989.115,STOCK2,7000.00,550,buy,T-035,T-041,112.00,7000.00
6928,2989.115,STOCK2,7000.00,1000,buy,T-035,T-041,112.00,7000.00
6929,2989.115,STOCK2,7000.00,450,buy,T-035,T-041,112.00,7000.00
6930,2989.884,STOCK2,7000.00,550,buy,T-035,T-041,112.00,7000.00
6931,2989.884,STOCK2,7000.00,1000,buy,T-035,T-041,112.00,7000.00
6932,2989.884,STOCK2,7000.00,450,buy,T-035,T-041,112.00,7000.00
6933,2990.167,STOCK2,7000.00,550,buy,T-020,T-041,112.00,7000.00
6934,2990.167,STOCK2,7000.00,450,buy,T-020,T-041,112.00,7000.00
6935,2990.281,STOCK2,7000.00,550,buy,T-020,T-041,112.00,7000.00
6936,2990.281,STOCK2,7000.00,450,buy,T-020,T-041,112.00,7000.00
6937,2990.424,STOCK2,7000.00,550,buy,T-020,T-041,112.00,7000.00
6938,2990.424,STOCK2,7000.00,450,buy,T-020,T-041,112.00,7000.00
6939,2990.626,STOCK2,4000.00,1000,buy,T-020,T-030,112.00,4000.00
6940,2990.748,STOCK2,4000.00,1000,buy,T-020,T-030,112.00,4000.00
6941,2990.989,STOCK2,4000.00,1000,buy,T-020,T-030,112.00,4000.00
6942,2991.221,STOCK2,4000.00,1000,buy,T-020,T-030,112.00,4000.00
6943,2991.392,STOCK2,4000.00,1000,buy,T-020,T-030,112.00,4000.00
6944,2992.087,STOCK2,7000.00,550,buy,T-020,T-041,112.00,7000.00
6945,2992.087,STOCK2,7000.00,450,buy,T-020,T-041,112.00,7000.00
6946,2992.238,STOCK2,7000.00,550,buy,T-020,T-041,112.00,7000.00
6947,2992.238,STOCK2,7000.00,450,buy,T-020,T-041,112.00,7000.00
6948,2992.771,STOCK2,4000.00,500,buy,T-035,T-051,112.00,4000.00
6949,2992.771,STOCK2,4000.00,1500,buy,T-035,T-030,112.00,4000.00
6950,2992.834,STOCK2,4000.00,1000,buy,T-020,T-030,112.00,4000.00
6951,2993.005,STOCK2,4000.00,1000,buy,T-020,T-030,112.00,4000.00
6952,2994.753,STOCK2,1000.00,250,buy,T-035,T-038,113.00,1000.00
6953,2994.753,STOCK2,4000.00,1500,buy,T-035,T-030,113.00,1000.00
6954,2994.753,STOCK2,4000.00,100,buy,T-035,T-019,113.00,1000.00
6955,2994.753,STOCK2,4000.00,100,buy,T-035,T-019,113.00,1000.00
6956,2994.753,STOCK2,4000.00,50,buy,T-035,T-051,113.00,1000.00
6957,2995.966,STOCK2,4000.00,450,buy,T-035,T-051,113.00,4000.00
