t_sec,symbol,bid,bid_size,ask,ask_size
2379.050,STOCK1,280.00,4000,280.90,500
2379.394,STOCK1,278.00,5000,280.90,500
2379.706,STOCK1,278.00,10000,280.90,500
2381.560,STOCK1,278.00,10000,282.00,700
2383.963,STOCK1,278.00,10000,287.00,700
2386.065,STOCK1,281.00,1000,287.00,700
2387.334,STOCK2,113.30,3700,114.00,100
2388.584,STOCK1,281.00,1000,287.00,800
2389.550,STOCK1,281.00,1000,286.00,200
2389.580,STOCK2,113.30,2700,114.00,100
2389.996,STOCK1,282.00,1000,286.00,200
2390.209,STOCK1,282.00,2000,286.00,200
2390.441,STOCK1,282.00,3000,286.00,200
2392.321,STOCK1,282.00,3000,286.00,400
2394.886,STOCK1,282.00,3000,285.00,1000
2395.048,STOCK1,282.00,3000,285.00,2000
2397.236,STOCK1,283.00,1000,285.00,2000
2397.529,STOCK2,113.30,2700,115.00,6000
2397.852,STOCK2,113.30,1700,115.00,6000
2398.157,STOCK2,113.30,700,115.00,6000
2399.119,STOCK2,113.30,700,115.00,5000
2404.115,STOCK2,113.40,1000,115.00,5000
2404.257,STOCK2,113.40,2000,115.00,5000
2404.413,STOCK2,113.40,3000,115.00,5000
2404.862,STOCK1,283.00,1000,286.00,400
2406.388,STOCK2,113.40,2000,115.00,5000
2406.388,STOCK2,113.40,1000,115.00,5000
2406.388,STOCK2,113.30,700,115.00,5000
2407.899,STOCK2,113.40,1000,115.00,5000
2408.112,STOCK2,113.40,2000,115.00,5000
2411.962,STOCK2,113.50,700,115.00,5000
2415.351,STOCK2,112.00,700,115.00,5000
2418.167,STOCK2,112.00,700,115.00,4000
2434.199,STOCK1,281.00,5000,286.00,400
2439.509,STOCK1,281.00,5000,283.00,2000
2439.580,STOCK1,281.00,4000,283.00,2000
2439.974,STOCK1,281.00,3000,283.00,2000
2440.591,STOCK1,281.00,2000,283.00,2000
2445.143,STOCK2,112.50,500,115.00,4000
2450.017,STOCK1,281.00,2000,286.00,400
2453.098,STOCK1,282.00,1000,286.00,400
2453.963,STOCK1,282.00,2000,286.00,400
2454.372,STOCK1,282.00,2000,286.80,400
2454.696,STOCK2,112.50,500,114.50,1000
2454.960,STOCK1,282.00,2000,287.00,700
2455.204,STOCK2,112.50,500,114.50,2000
2455.563,STOCK2,112.50,500,114.50,3000
2455.686,STOCK1,282.00,2000,287.00,200
2456.473,STOCK1,282.00,2000,288.00,700
2457.386,STOCK1,283.00,1000,288.00,700
2459.717,STOCK1,283.00,2000,288.00,700
2461.346,STOCK1,284.00,1000,288.00,700
2462.420,STOCK1,284.00,1000,287.00,200
2462.581,STOCK2,112.50,500,114.00,2000
2463.295,STOCK2,112.00,700,114.00,2000
2464.373,STOCK1,284.00,1000,288.00,400
2467.014,STOCK1,284.00,1000,287.00,200
2471.976,STOCK2,112.00,700,113.99,1000
2472.045,STOCK1,284.00,1000,288.00,400
2473.426,STOCK1,284.00,1000,287.00,200
2474.095,STOCK2,112.50,500,113.99,1000
2475.835,STOCK1,284.00,1000,287.00,400
2476.425,STOCK1,284.20,1000,287.00,400
2476.580,STOCK1,284.20,2000,287.00,400
2476.650,STOCK2,112.50,1000,113.99,1000
2476.752,STOCK1,284.20,3000,287.00,400
2477.859,STOCK1,284.20,4000,287.00,400
2478.010,STOCK1,284.20,5000,287.00,400
2478.153,STOCK1,284.20,6000,287.00,400
2480.666,STOCK2,112.00,700,113.99,1000
2483.030,STOCK1,284.20,6000,285.00,2000
2483.121,STOCK2,111.00,1200,113.99,1000
2485.156,STOCK2,111.00,200,113.99,1000
2486.586,STOCK2,110.00,8100,113.99,1000
2486.798,STOCK1,284.20,6000,285.00,1000
2489.747,STOCK1,284.20,6000,285.00,200
2490.521,STOCK2,110.00,7100,113.99,1000
2492.101,STOCK2,110.00,6100,113.99,1000
2492.613,STOCK1,284.20,5000,285.00,200
2492.884,STOCK1,284.21,250,285.00,200
2493.733,STOCK1,284.21,250,293.00,1000
2494.175,STOCK2,110.00,5100,113.99,1000
2495.450,STOCK2,110.00,4100,113.99,1000
2496.058,STOCK2,110.00,3100,113.99,1000
2496.673,STOCK2,110.00,2100,113.99,1000
2497.161,STOCK1,284.22,1000,293.00,1000
2497.327,STOCK1,284.22,2000,293.00,1000
2497.505,STOCK1,284.22,3000,293.00,1000
2498.806,STOCK2,110.00,1100,113.99,1000
2499.198,STOCK1,284.30,2000,293.00,1000
2500.109,STOCK1,284.30,4000,293.00,1000
2500.474,STOCK1,284.30,6000,293.00,1000
2500.728,STOCK2,110.00,1100,114.00,2000
2503.476,STOCK1,284.32,1000,293.00,1000
2503.636,STOCK1,284.32,2000,293.00,1000
2504.112,STOCK1,284.32,2000,290.00,2700
2507.624,STOCK2,110.00,100,114.00,2000
2508.024,STOCK1,284.32,2000,288.00,100
2510.834,STOCK1,284.32,2000,287.00,800
2516.967,STOCK1,285.00,100,287.00,800
2518.547,STOCK1,285.00,200,287.00,800
2519.024,STOCK2,110.00,100,114.00,1000
2522.057,STOCK1,285.00,1200,287.00,800
2522.243,STOCK2,109.00,1640,114.00,1000
2523.337,STOCK2,109.00,1640,114.50,3000
2523.460,STOCK2,109.00,3640,114.50,3000
2525.866,STOCK2,109.00,2640,114.50,3000
2526.047,STOCK2,109.00,2640,113.00,100
2526.626,STOCK2,109.00,2640,114.50,2100
2526.676,STOCK1,285.00,200,287.00,800
2529.799,STOCK2,109.00,1640,114.50,2100
2530.649,STOCK2,109.00,1640,114.50,1100
2530.944,STOCK2,109.00,1640,114.50,100
2532.414,STOCK2,108.00,1010,114.50,100
2532.762,STOCK1,284.30,5500,287.00,800
2533.397,STOCK2,108.00,10,114.50,100
2539.367,STOCK2,108.00,10,115.00,3100
2541.027,STOCK2,107.00,4410,115.00,3100
2541.248,STOCK2,107.00,5410,115.00,3100
2542.762,STOCK2,107.00,5410,115.00,2100
2543.228,STOCK2,107.00,5410,113.00,10
2543.662,STOCK2,107.00,4410,113.00,10
2544.853,STOCK2,108.00,200,113.00,10
2545.791,STOCK2,108.00,400,113.00,10
2545.862,STOCK2,108.00,400,115.00,1110
2546.723,STOCK1,284.30,5500,286.00,1000
2548.120,STOCK2,108.00,600,115.00,1110
2548.403,STOCK2,108.00,800,115.00,1110
2548.423,STOCK2,107.00,4210,115.00,1110
2549.655,STOCK2,108.00,200,115.00,1110
2550.192,STOCK2,108.00,200,115.00,3110
2550.661,STOCK2,108.00,400,115.00,3110
2550.792,STOCK2,108.00,400,115.00,5110
2551.837,STOCK2,108.00,600,115.00,5110
2551.878,STOCK2,108.00,600,115.00,4110
2554.260,STOCK2,107.00,3810,115.00,4110
2554.523,STOCK1,284.30,3500,286.00,1000
2554.848,STOCK2,107.00,3820,115.00,4110
2555.595,STOCK2,108.00,200,115.00,4110
2560.132,STOCK2,108.00,200,114.00,1000
2563.086,STOCK2,110.00,1000,114.00,1000
2563.714,STOCK1,284.32,1000,286.00,1000
2563.916,STOCK1,284.32,2000,286.00,1000
2564.088,STOCK1,284.32,3000,286.00,1000
2564.290,STOCK1,284.32,4000,286.00,1000
2567.053,STOCK1,284.32,3000,286.00,1000
2567.053,STOCK1,284.32,2000,286.00,1000
2567.053,STOCK1,284.32,1000,286.00,1000
2567.053,STOCK1,284.30,3500,286.00,1000
2567.770,STOCK2,110.00,1000,115.00,4110
2569.753,STOCK2,110.00,1000,114.00,100
2569.904,STOCK2,110.00,1000,114.00,200
2570.066,STOCK2,110.00,1000,114.00,300
2571.928,STOCK1,284.32,1000,286.00,1000
2572.070,STOCK1,284.32,2000,286.00,1000
2575.147,STOCK2,110.00,1000,113.00,3000
2575.157,STOCK2,111.00,1000,113.00,3000
2581.032,STOCK1,284.32,2000,285.00,3000
2581.253,STOCK2,111.00,1000,112.90,100
2581.761,STOCK1,284.32,2000,285.00,6000
2586.293,STOCK1,284.32,2000,285.00,1020
2587.586,STOCK2,111.00,1000,112.90,200
2592.960,STOCK1,284.32,1000,285.00,1020
2593.325,STOCK2,108.00,200,112.90,200
2597.690,STOCK1,284.32,1000,285.00,920
2597.791,STOCK2,108.00,200,113.00,1200
2604.577,STOCK1,284.50,1000,285.00,920
2605.691,STOCK1,284.50,1000,286.90,920
2607.822,STOCK1,284.50,1000,286.90,820
2608.707,STOCK2,108.00,200,112.00,1000
2610.607,STOCK1,285.00,1000,286.90,820
2611.421,STOCK2,108.00,300,112.00,1000
2611.442,STOCK1,285.00,2000,286.90,820
2611.593,STOCK2,108.00,300,112.00,3000
2611.734,STOCK2,109.00,1000,112.00,3000
2612.552,STOCK2,108.00,300,112.00,3000
2613.968,STOCK2,107.00,2120,112.00,3000
2617.727,STOCK2,108.00,200,112.00,3000
2621.551,STOCK1,286.00,1000,286.90,820
2622.334,STOCK2,108.00,200,110.00,1000
2628.844,STOCK2,108.50,1000,110.00,1000
2629.039,STOCK2,108.50,1000,109.00,1135
2629.223,STOCK2,108.50,1000,109.00,135
2629.294,STOCK1,286.01,1000,286.90,820
2637.180,STOCK2,108.50,1000,110.00,135
2648.735,STOCK2,108.50,1000,112.00,1000
2649.653,STOCK2,108.50,900,112.00,1000
2650.130,STOCK1,286.01,1000,286.90,920
2650.501,STOCK2,108.50,800,112.00,1000
2650.899,STOCK2,108.50,700,112.00,1000
2650.940,STOCK1,285.00,1000,286.90,920
2651.192,STOCK2,108.50,600,112.00,1000
2651.283,STOCK1,284.32,1000,286.90,920
2651.437,STOCK2,108.50,500,112.00,1000
2651.709,STOCK1,284.32,1000,286.90,820
2652.465,STOCK1,284.32,1000,286.90,920
2652.707,STOCK2,108.50,400,112.00,1000
2652.877,STOCK2,108.50,300,112.00,1000
2653.069,STOCK2,108.50,200,112.00,1000
2653.171,STOCK1,284.30,3500,286.90,920
2653.283,STOCK1,284.30,3500,286.90,820
2653.749,STOCK2,108.50,100,112.00,1000
2653.809,STOCK1,284.30,3500,286.90,720
2654.002,STOCK1,284.30,3500,286.90,620
2654.162,STOCK1,284.30,3500,286.90,520
2654.242,STOCK1,284.30,3500,286.90,620
2654.334,STOCK1,284.30,3500,286.90,520
2654.534,STOCK1,284.30,3500,286.90,420
2655.101,STOCK1,284.30,3500,286.90,320
2655.261,STOCK1,284.30,3500,286.90,220
2655.725,STOCK1,284.30,2500,286.90,220
2664.147,STOCK1,284.30,2500,286.90,200
2664.623,STOCK2,108.50,100,111.00,100
2665.607,STOCK2,109.00,1000,111.00,100
2666.611,STOCK1,284.30,2500,286.90,300
2666.672,STOCK2,109.00,2000,111.00,100
2666.672,STOCK2,109.00,2000,112.00,100
2668.387,STOCK1,284.50,2000,286.90,300
2668.857,STOCK2,109.00,2000,111.00,100
2668.898,STOCK2,109.00,1000,111.00,100
2669.422,STOCK2,109.00,1000,111.00,200
2669.582,STOCK2,109.00,1000,111.00,300
2669.997,STOCK1,284.50,2000,286.90,400
2671.518,STOCK2,109.01,1000,111.00,300
2671.739,STOCK1,284.50,2000,285.00,1000
2672.076,STOCK2,109.01,2000,111.00,300
2673.259,STOCK1,284.50,2000,285.00,3000
2673.705,STOCK1,284.50,2000,285.00,5000
2681.672,STOCK1,284.50,2000,285.00,3000
2682.663,STOCK1,284.30,2500,285.00,3000
2687.007,STOCK1,284.30,1500,285.00,3000
2687.262,STOCK1,284.30,500,285.00,3000
2687.950,STOCK2,109.01,2000,113.90,1400
2688.912,STOCK1,282.40,3500,285.00,3000
2689.135,STOCK2,109.01,2000,113.90,400
2690.239,STOCK1,282.40,2500,285.00,3000
2691.448,STOCK1,282.40,1500,285.00,3000
2693.842,STOCK1,280.00,4650,285.00,3000
2694.770,STOCK1,280.00,2650,285.00,3000
2695.175,STOCK2,109.01,2000,115.00,3820
2695.255,STOCK1,280.00,650,285.00,3000
2695.694,STOCK1,279.90,7650,285.00,3000
2695.885,STOCK1,279.90,5650,285.00,3000
2696.514,STOCK2,109.01,2000,114.00,100
2696.524,STOCK1,279.90,3650,285.00,3000
2696.564,STOCK1,279.90,2650,285.00,3000
2696.645,STOCK2,109.01,2000,114.00,200
2696.805,STOCK2,109.01,2000,114.00,300
2696.890,STOCK1,279.90,650,285.00,3000
2697.457,STOCK1,274.50,1650,285.00,3000
2697.679,STOCK1,274.50,1650,285.00,1000
2697.955,STOCK1,274.50,1650,286.90,400
2698.806,STOCK2,109.01,2000,114.00,200
2698.806,STOCK2,109.01,2000,114.00,100
2698.806,STOCK2,109.01,2000,115.00,3820
2702.631,STOCK2,111.00,1000,115.00,3820
2704.178,STOCK1,274.50,1650,290.00,590
2705.652,STOCK2,111.00,1000,115.00,2820
2706.313,STOCK1,274.50,1650,294.00,90
2708.012,STOCK1,274.50,650,294.00,90
2708.873,STOCK2,112.00,10,115.00,2820
2710.527,STOCK1,274.50,650,296.99,290
2710.588,STOCK2,112.00,10,114.00,1000
2711.204,STOCK1,274.50,650,300.00,40
2711.405,STOCK1,274.50,650,305.00,2765
2711.415,STOCK1,274.50,650,285.99,2000
2711.607,STOCK1,274.50,650,307.00,165
2711.779,STOCK1,274.50,650,310.00,2365
2712.442,STOCK1,274.50,650,310.00,2000
2712.442,STOCK1,274.50,650,310.00,1600
2712.585,STOCK1,274.50,650,310.00,600
2715.698,STOCK1,275.00,5000,310.00,600
2717.699,STOCK1,275.00,4000,310.00,600
2718.160,STOCK1,276.00,1000,310.00,600
2718.322,STOCK1,276.00,2000,310.00,600
2719.899,STOCK1,276.00,2000,300.00,2000
2720.397,STOCK1,276.00,2000,300.00,4000
2720.843,STOCK1,276.00,3000,300.00,4000
2721.018,STOCK1,276.00,4000,300.00,4000
2721.180,STOCK1,276.00,5000,300.00,4000
2721.827,STOCK1,277.00,1490,300.00,4000
2722.508,STOCK1,278.00,5000,300.00,4000
2723.451,STOCK1,277.00,2980,300.00,4000
2723.755,STOCK1,277.00,2980,300.00,2000
2724.704,STOCK1,277.00,1980,300.00,2000
2724.745,STOCK1,277.00,3470,300.00,2000
2724.878,STOCK1,277.00,3470,310.00,600
2725.953,STOCK1,277.00,4960,310.00,600
2726.415,STOCK1,277.00,3960,310.00,600
2726.739,STOCK1,277.00,3960,280.00,2000
2726.948,STOCK1,277.00,2960,280.00,2000
2727.434,STOCK1,278.00,5000,280.00,2000
2727.728,STOCK1,278.00,5000,280.00,4000
2729.141,STOCK1,278.00,5000,280.00,3500
2731.390,STOCK1,278.20,1000,280.00,3500
2731.441,STOCK1,278.20,1000,280.00,3000
2731.551,STOCK1,278.20,2000,280.00,3000
2731.715,STOCK1,278.20,3000,280.00,3000
2731.875,STOCK1,278.20,4000,280.00,3000
2731.916,STOCK1,278.20,4000,280.00,2500
2732.353,STOCK2,112.00,10,115.00,2820
2733.323,STOCK1,278.20,4000,280.00,2000
2733.624,STOCK2,112.00,10,119.00,820
2733.654,STOCK1,278.20,4000,280.00,1500
2734.262,STOCK1,278.20,4000,280.00,1000
2735.251,STOCK1,279.00,3000,280.00,1000
2736.633,STOCK1,279.00,3500,280.00,1000
2736.837,STOCK1,279.00,3500,280.00,750
2737.730,STOCK1,279.00,3500,280.00,500
2738.623,STOCK1,279.00,3500,302.00,1000
2739.132,STOCK1,279.00,3500,302.00,500
2740.497,STOCK2,113.00,1000,119.00,820
2741.494,STOCK1,279.20,1000,302.00,500
2741.635,STOCK1,279.20,2000,302.00,500
2741.778,STOCK1,279.20,3000,302.00,500
2742.477,STOCK1,279.20,3000,300.00,220
2743.993,STOCK2,113.00,1000,118.99,1000
2744.186,STOCK1,279.30,5000,300.00,220
2745.044,STOCK1,280.00,100,300.00,220
2746.806,STOCK1,280.00,200,300.00,220
2746.815,STOCK1,280.00,300,300.00,220
2751.203,STOCK1,280.00,300,301.00,4435
2752.153,STOCK2,113.00,1000,118.99,2000
2752.726,STOCK1,280.00,300,299.00,3000
2753.080,STOCK1,280.10,1000,299.00,3000
2753.222,STOCK1,280.10,2000,299.00,3000
2753.384,STOCK1,280.10,3000,299.00,3000
2753.566,STOCK1,280.10,4000,299.00,3000
2753.891,STOCK2,113.00,1500,118.99,2000
2756.974,STOCK2,113.00,1500,118.99,1000
2756.974,STOCK2,113.00,1500,119.00,820
2759.862,STOCK1,280.10,4000,298.00,1000
2759.993,STOCK1,280.10,3000,298.00,1000
2760.864,STOCK1,286.00,1000,298.00,1000
2761.006,STOCK1,286.00,2000,298.00,1000
2761.157,STOCK1,286.00,3000,298.00,1000
2761.288,STOCK1,286.00,4000,298.00,1000
2761.426,STOCK1,286.00,5000,298.00,1000
2762.397,STOCK1,286.00,5000,299.00,3000
2762.886,STOCK2,113.00,1500,119.00,810
2763.258,STOCK1,286.00,5000,290.00,5000
2767.769,STOCK1,286.00,4000,290.00,5000
2767.820,STOCK1,280.10,2000,290.00,5000
2774.863,STOCK1,280.10,2000,288.00,1000
2774.978,STOCK1,280.10,2000,288.00,2000
2775.224,STOCK1,280.10,2000,288.00,3000
2775.444,STOCK1,280.10,2000,288.00,4000
2775.881,STOCK1,280.10,2000,288.00,5000
2778.601,STOCK2,113.00,1500,118.00,100
2778.674,STOCK2,113.00,1500,118.00,200
2778.818,STOCK2,113.00,1500,118.00,300
2778.818,STOCK1,282.00,500,288.00,5000
2779.778,STOCK1,282.00,500,285.00,2000
2782.481,STOCK2,115.00,10,118.00,300
2787.392,STOCK2,115.00,10,119.00,110
2792.890,STOCK2,115.00,10,119.90,2000
2796.800,STOCK2,115.00,10,119.90,1900
2797.295,STOCK2,115.00,10,119.90,900
2798.398,STOCK2,115.00,10,119.90,800
2800.480,STOCK2,115.00,10,120.00,3800
2802.948,STOCK2,115.00,10,120.00,2800
2804.240,STOCK2,115.00,10,120.00,1800
2805.186,STOCK2,115.00,10,120.00,800
2807.015,STOCK2,115.00,10,120.00,700
2807.469,STOCK1,280.10,1500,285.00,2000
2807.649,STOCK2,115.00,10,120.00,600
2809.484,STOCK2,115.00,10,119.90,2000
2810.421,STOCK1,280.10,1500,285.00,7000
2814.033,STOCK2,115.50,500,119.90,2000
2815.482,STOCK1,280.10,500,285.00,7000
2815.947,STOCK2,115.50,500,119.90,1000
2816.901,STOCK2,116.00,10,119.90,1000
2818.265,STOCK2,116.00,10,120.00,600
2819.793,STOCK1,279.20,1800,285.00,7000
2820.647,STOCK1,279.20,1800,285.00,6900
2821.381,STOCK2,116.00,10,124.88,600
2821.431,STOCK1,279.20,800,285.00,6900
2822.935,STOCK1,279.00,3500,285.00,6900
2823.339,STOCK1,280.10,100,285.00,6900
2823.549,STOCK2,116.00,10,124.90,500
2824.256,STOCK1,280.10,100,285.00,5000
2824.461,STOCK2,117.00,10,124.90,500
2824.755,STOCK1,278.20,3600,285.00,5000
2825.912,STOCK1,278.20,2600,285.00,5000
2826.055,STOCK1,278.20,1600,285.00,5000
2826.368,STOCK1,278.20,600,285.00,5000
2826.672,STOCK1,277.00,4450,285.00,5000
2830.402,STOCK1,277.00,3450,285.00,5000
2830.877,STOCK1,277.00,3450,283.00,500
2831.027,STOCK1,277.00,2450,283.00,500
2831.220,STOCK1,277.00,1450,283.00,500
2831.390,STOCK1,277.00,450,283.00,500
2831.571,STOCK1,270.00,11600,283.00,500
2831.728,STOCK1,270.00,10600,283.00,500
2831.859,STOCK1,270.00,9600,283.00,500
2832.005,STOCK1,270.00,8600,283.00,500
2832.156,STOCK1,270.00,7600,283.00,500
2832.308,STOCK1,270.00,6600,283.00,500
2832.471,STOCK1,270.00,5600,283.00,500
2832.673,STOCK1,270.00,4600,283.00,500
2832.826,STOCK1,270.00,3600,283.00,500
2832.987,STOCK1,270.00,2600,283.00,500
2833.176,STOCK1,270.00,1600,283.00,500
2833.328,STOCK1,270.00,600,283.00,500
2833.512,STOCK1,265.00,1500,283.00,500
2833.685,STOCK1,265.00,500,283.00,500
2833.826,STOCK1,230.00,3550,283.00,500
2833.987,STOCK1,230.00,2550,283.00,500
2834.138,STOCK1,230.00,1550,283.00,500
2834.188,STOCK1,225.00,1550,283.00,500
2834.288,STOCK1,225.00,550,283.00,500
2834.441,STOCK1,220.00,1550,283.00,500
2834.593,STOCK1,220.00,550,283.00,500
2834.796,STOCK1,215.00,4550,283.00,500
2835.144,STOCK1,215.00,3550,283.00,500
2835.801,STOCK1,215.00,2550,283.00,500
2835.892,STOCK1,215.00,2550,285.00,5000
2835.993,STOCK1,215.00,1550,285.00,5000
2836.517,STOCK1,215.00,550,285.00,5000
2837.492,STOCK1,255.00,1000,285.00,5000
2839.963,STOCK2,117.00,10,124.88,100
2840.497,STOCK1,255.00,1000,285.00,4000
2841.196,STOCK1,255.00,1000,285.00,3000
2841.851,STOCK1,255.00,1000,285.00,2000
2841.861,STOCK2,117.00,10,124.88,200
2842.095,STOCK1,255.00,3000,285.00,2000
2845.010,STOCK1,260.00,1000,285.00,2000
2846.061,STOCK1,260.00,2000,285.00,2000
2846.277,STOCK1,260.00,1000,285.00,2000
2846.390,STOCK1,260.00,1000,280.00,5000
2846.564,STOCK1,260.00,2000,280.00,5000
2847.131,STOCK1,260.00,1000,280.00,5000
2848.043,STOCK1,255.00,3000,280.00,5000
2848.891,STOCK1,265.00,500,280.00,5000
2853.494,STOCK2,117.00,10,124.00,1500
2855.596,STOCK1,250.00,1500,280.00,5000
2856.082,STOCK1,260.00,1000,280.00,5000
2856.243,STOCK1,260.00,2000,280.00,5000
2856.423,STOCK1,260.00,3000,280.00,5000
2856.999,STOCK1,260.00,3100,280.00,5000
2859.516,STOCK1,261.00,100,280.00,5000
2859.614,STOCK1,261.00,100,280.00,4000
2860.730,STOCK1,261.00,100,280.00,3000
2862.122,STOCK1,260.00,2200,280.00,3000
2864.794,STOCK1,260.00,2200,279.00,500
2865.286,STOCK1,260.00,2100,279.00,500
2865.286,STOCK1,260.00,1100,279.00,500
2865.286,STOCK1,260.00,100,279.00,500
2867.576,STOCK1,261.00,1000,279.00,500
2867.629,STOCK2,117.50,3000,124.00,1500
2867.743,STOCK1,261.00,2000,279.00,500
2868.256,STOCK2,117.50,6000,124.00,1500
2868.407,STOCK2,117.50,6000,124.00,3000
2869.155,STOCK1,261.00,2000,274.00,500
2869.705,STOCK2,117.50,9000,124.00,3000
2870.199,STOCK2,117.50,12000,124.00,3000
2870.786,STOCK2,117.50,12000,124.00,1500
2870.991,STOCK1,262.00,1890,274.00,500
2872.565,STOCK1,261.00,890,274.00,500
2880.314,STOCK2,118.00,10,124.00,1500
2880.563,STOCK1,261.00,1890,274.00,500
2880.919,STOCK1,261.00,1990,274.00,500
2884.969,STOCK1,261.00,1890,274.00,500
2889.249,STOCK2,118.00,10,124.00,1490
2889.971,STOCK1,261.00,1890,279.00,500
2890.772,STOCK2,117.50,12000,124.00,1490
2891.115,STOCK1,261.00,1890,272.00,1000
2891.287,STOCK1,261.00,1890,272.00,2000
2891.491,STOCK1,261.00,1890,272.00,1500
2892.061,STOCK2,119.00,500,124.00,1490
2895.461,STOCK1,261.00,1890,272.00,2500
2895.593,STOCK1,261.00,890,272.00,2500
2896.457,STOCK1,261.00,890,272.00,2000
2897.440,STOCK1,261.00,890,272.00,1500
2898.081,STOCK2,119.00,500,124.00,1090
2898.456,STOCK1,261.00,890,270.00,5000
2901.603,STOCK1,261.00,890,270.00,5750
2901.784,STOCK2,119.00,500,123.98,100
2903.837,STOCK2,119.00,500,124.00,790
2906.697,STOCK1,261.00,890,269.00,1000
2907.407,STOCK1,255.00,1890,269.00,1000
2907.578,STOCK1,250.00,1390,269.00,1000
2907.729,STOCK1,250.00,1390,269.00,2000
2907.759,STOCK1,195.00,3240,269.00,2000
2907.919,STOCK2,119.00,500,124.90,490
2908.496,STOCK1,170.00,540,269.00,2000
2908.678,STOCK1,,,269.00,2000
2909.530,STOCK1,253.00,1000,269.00,2000
2910.631,STOCK1,253.00,2000,269.00,2000
2910.794,STOCK1,253.00,3000,269.00,2000
2911.274,STOCK1,253.00,4000,269.00,2000
2911.448,STOCK1,253.00,5000,269.00,2000
2911.539,STOCK1,253.00,5000,270.00,2750
2911.694,STOCK1,253.00,5000,279.99,1250
2911.796,STOCK1,253.00,5000,279.99,250
2911.846,STOCK1,253.00,5000,285.00,250
2912.008,STOCK1,253.00,5000,288.00,250
2912.159,STOCK1,253.00,5000,290.00,300
2912.320,STOCK1,253.00,5000,299.00,1300
2912.461,STOCK1,253.00,5000,305.00,1300
2912.967,STOCK1,253.00,5000,315.00,200
2912.977,STOCK2,120.00,500,124.90,490
2913.139,STOCK1,253.00,5000,330.00,6505
2913.309,STOCK1,253.00,5000,330.00,1505
2913.472,STOCK1,253.00,5000,350.00,555
2913.674,STOCK1,253.00,5000,360.00,1555
2914.240,STOCK1,255.00,5000,360.00,1555
2914.662,STOCK1,255.00,10000,360.00,1555
2914.844,STOCK1,255.00,9000,360.00,1555
2914.904,STOCK1,255.00,9000,280.00,1000
2916.938,STOCK1,255.00,9500,280.00,1000
2917.109,STOCK1,255.00,9500,360.00,1555
2917.119,STOCK1,255.00,10000,360.00,1555
2917.301,STOCK1,255.00,10000,280.00,1000
2917.311,STOCK1,255.00,10500,280.00,1000
2917.469,STOCK1,255.00,10500,360.00,1555
2917.639,STOCK1,255.00,10500,360.00,555
2917.762,STOCK1,255.00,10500,389.90,55
2917.833,STOCK1,255.00,10500,390.00,1055
2918.086,STOCK1,255.00,10500,390.00,55
2918.461,STOCK1,255.00,10000,390.00,55
2918.765,STOCK1,255.00,9500,390.00,55
2918.929,STOCK1,255.00,4500,390.00,55
2918.969,STOCK1,255.00,4500,400.00,2315
2919.094,STOCK1,253.00,6500,400.00,2315
2919.134,STOCK1,253.00,6500,400.00,1315
2919.236,STOCK1,253.00,1500,400.00,1315
2919.387,STOCK1,253.00,1500,400.00,315
2919.387,STOCK1,100.00,2500,400.00,315
2919.541,STOCK1,,,400.00,315
2919.631,STOCK1,,,420.00,315
2919.782,STOCK1,,,600.00,1915
2920.234,STOCK1,253.00,1000,600.00,1915
2920.429,STOCK1,253.00,1000,600.00,915
2920.781,STOCK1,253.00,1000,600.00,415
2920.801,STOCK1,253.00,1000,750.00,415
2920.971,STOCK1,253.00,1000,800.00,1415
2920.982,STOCK1,253.00,2000,800.00,1415
2921.137,STOCK1,253.00,2000,800.00,415
2921.179,STOCK1,253.00,3000,800.00,415
2921.289,STOCK1,253.00,3000,1000.00,415
2921.339,STOCK1,253.00,2000,1000.00,415
2921.479,STOCK1,253.00,2000,,
2921.519,STOCK1,253.00,2000,2700.00,500
2921.660,STOCK1,253.00,2000,,
2924.700,STOCK1,253.00,2000,400.00,1450
2927.351,STOCK2,119.00,500,124.90,490
2928.437,STOCK1,253.00,2000,,
2928.611,STOCK1,253.00,2000,3000.00,500
2928.776,STOCK1,253.00,2000,360.00,5000
2931.987,STOCK1,253.00,1000,360.00,5000
2932.420,STOCK1,253.00,1000,280.00,1000
2932.915,STOCK1,253.00,1000,280.00,2000
2936.371,STOCK1,253.00,1000,270.00,500
2941.691,STOCK1,253.00,1000,260.00,1000
2943.115,STOCK1,200.00,2200,260.00,1000
2943.519,STOCK2,119.00,500,124.80,100
2943.759,STOCK1,254.00,3000,260.00,1000
2946.499,STOCK2,119.00,500,124.00,500
2946.539,STOCK1,254.00,2900,260.00,1000
2948.549,STOCK1,200.00,2200,260.00,1000
2948.689,STOCK2,119.00,500,122.00,500
2950.299,STOCK2,119.00,500,125.00,3890
2950.492,STOCK2,119.00,500,127.00,900
2950.793,STOCK2,119.00,500,130.00,3200
2951.129,STOCK2,119.00,500,165.00,3805
2951.310,STOCK2,119.00,500,185.00,3155
2951.795,STOCK2,119.00,500,200.00,4205
2952.606,STOCK2,119.00,500,204.00,1205
2953.344,STOCK2,119.00,500,250.00,2315
2953.809,STOCK1,201.00,3000,260.00,1000
2955.977,STOCK1,201.00,6000,260.00,1000
2956.000,STOCK2,117.50,11500,250.00,2315
2956.455,STOCK1,210.00,500,260.00,1000
2956.635,STOCK1,220.00,1000,260.00,1000
