id,t_sec,symbol,price,qty,taker_side,buyer,seller,bid,ask
739,1542.520,STOCK1,314.00,1000,buy,T-004,T-001,313.00,314.00
740,1543.508,STOCK1,315.00,1000,buy,T-004,T-003,313.00,315.00
741,1544.237,STOCK1,315.00,1000,buy,T-004,T-003,313.00,315.00
742,1544.908,STOCK1,313.00,500,sell,T-027,T-033,313.00,315.00
743,1544.978,STOCK1,315.00,1000,buy,T-004,T-003,312.00,315.00
744,1545.798,STOCK1,315.00,1000,buy,T-004,T-003,312.00,315.00
745,1546.592,STOCK1,315.00,1000,buy,T-004,T-003,312.00,315.00
746,1547.005,STOCK1,322.00,100,buy,T-016,T-010,312.00,322.00
747,1547.005,STOCK1,322.00,100,buy,T-016,T-010,312.00,322.00
748,1547.005,STOCK1,322.00,100,buy,T-016,T-010,312.00,322.00
749,1547.005,STOCK1,322.00,100,buy,T-016,T-010,312.00,322.00
750,1547.005,STOCK1,322.00,100,buy,T-016,T-010,312.00,322.00
751,1547.005,STOCK1,325.00,500,buy,T-016,T-007,312.00,322.00
752,1553.820,STOCK2,102.00,500,buy,T-013,T-007,99.50,102.00
753,1554.448,STOCK1,326.00,500,buy,T-033,T-037,325.00,326.00
754,1555.507,STOCK1,326.00,500,buy,T-003,T-037,312.00,326.00
755,1555.507,STOCK1,326.00,300,buy,T-003,T-009,312.00,326.00
756,1555.507,STOCK1,327.00,3000,buy,T-003,T-031,312.00,326.00
757,1555.507,STOCK1,328.90,300,buy,T-003,T-025,312.00,326.00
758,1555.507,STOCK1,329.00,100,buy,T-003,T-036,312.00,326.00
759,1555.507,STOCK1,330.00,460,buy,T-003,T-030,312.00,326.00
760,1555.507,STOCK1,340.00,340,buy,T-003,T-006,312.00,326.00
761,1555.648,STOCK1,340.00,500,buy,T-033,T-006,312.00,340.00
762,1555.761,STOCK1,340.00,160,buy,T-026,T-006,312.00,340.00
763,1555.761,STOCK1,349.00,840,buy,T-026,T-036,312.00,340.00
764,1556.374,STOCK1,349.00,160,buy,T-024,T-036,312.00,349.00
765,1556.374,STOCK1,350.00,900,buy,T-024,T-036,312.00,349.00
766,1556.374,STOCK1,350.00,1000,buy,T-024,T-036,312.00,349.00
767,1556.374,STOCK1,350.00,940,buy,T-024,T-036,312.00,349.00
768,1556.909,STOCK1,350.00,60,buy,T-030,T-036,312.00,350.00
769,1556.909,STOCK1,350.00,940,buy,T-030,T-036,312.00,350.00
770,1558.260,STOCK1,312.00,1000,sell,T-034,T-004,312.00,350.00
771,1564.847,STOCK1,320.00,100,buy,T-026,T-010,315.00,320.00
772,1574.130,STOCK2,99.50,1000,sell,T-020,T-027,99.50,99.51
773,1575.526,STOCK1,320.00,100,buy,T-003,T-010,312.00,320.00
774,1576.761,STOCK2,99.50,1000,sell,T-020,T-027,99.50,99.51
775,1582.330,STOCK1,330.00,500,buy,T-030,T-032,325.00,330.00
776,1582.330,STOCK1,335.00,500,buy,T-030,T-024,325.00,330.00
777,1583.474,STOCK1,335.00,1000,buy,T-004,T-024,325.00,335.00
778,1589.695,STOCK1,325.00,1000,sell,T-018,T-004,325.00,335.00
779,1589.816,STOCK2,98.00,10,buy,T-010,T-005,97.21,98.00
780,1589.816,STOCK2,102.00,90,buy,T-010,T-007,97.21,98.00
781,1596.452,STOCK1,325.00,100,buy,T-030,T-010,320.00,325.00
782,1596.452,STOCK1,335.00,900,buy,T-030,T-024,320.00,325.00
783,1608.216,STOCK1,325.00,100,buy,T-024,T-010,320.00,325.00
784,1610.004,STOCK1,324.00,1000,buy,T-030,T-002,320.00,324.00
785,1616.721,STOCK1,324.00,3000,buy,T-003,T-002,320.00,324.00
786,1625.663,STOCK1,321.00,500,buy,T-024,T-037,320.00,321.00
787,1626.569,STOCK1,322.00,500,buy,T-024,T-027,320.00,322.00
788,1663.230,STOCK2,99.89,5000,sell,T-015,T-002,99.89,99.90
789,1666.478,STOCK2,99.00,3000,sell,T-020,T-002,99.00,99.90
790,1666.478,STOCK2,98.90,1000,sell,T-019,T-002,99.00,99.90
791,1666.478,STOCK2,98.56,500,sell,T-037,T-002,99.00,99.90
792,1666.478,STOCK2,98.53,500,sell,T-006,T-002,99.00,99.90
793,1668.756,STOCK2,98.53,1500,sell,T-006,T-002,98.53,99.90
794,1668.756,STOCK2,98.00,2000,sell,T-006,T-002,98.53,99.90
795,1668.756,STOCK2,97.00,1500,sell,T-033,T-002,98.53,99.90
796,1672.130,STOCK1,322.01,100,sell,T-026,T-007,322.01,324.00
797,1673.710,STOCK2,97.00,3500,sell,T-033,T-002,97.00,99.90
798,1673.710,STOCK2,96.00,500,sell,T-032,T-002,97.00,99.90
799,1673.710,STOCK2,95.00,1000,sell,T-012,T-002,97.00,99.90
800,1676.537,STOCK2,99.80,200,sell,T-029,T-010,99.80,99.90
801,1678.627,STOCK1,323.00,250,buy,T-004,T-008,322.01,323.00
802,1678.627,STOCK1,324.00,750,buy,T-004,T-024,322.01,323.00
803,1681.798,STOCK2,95.00,500,sell,T-012,T-027,95.00,98.00
804,1682.826,STOCK1,325.00,100,buy,T-034,T-007,322.01,325.00
805,1682.826,STOCK1,325.00,100,buy,T-034,T-007,322.01,325.00
806,1682.826,STOCK1,325.50,1000,buy,T-034,T-019,322.01,325.00
807,1682.826,STOCK1,326.00,500,buy,T-034,T-032,322.01,325.00
808,1682.826,STOCK1,330.00,1000,buy,T-034,T-016,322.01,325.00
809,1682.826,STOCK1,330.00,200,buy,T-034,T-010,322.01,325.00
810,1682.826,STOCK1,335.00,600,buy,T-034,T-024,322.01,325.00
811,1682.826,STOCK1,335.00,1000,buy,T-034,T-001,322.01,325.00
812,1682.826,STOCK1,340.00,500,buy,T-034,T-036,322.01,325.00
813,1685.832,STOCK2,98.00,500,buy,T-013,T-033,95.00,98.00
814,1687.981,STOCK2,95.00,500,sell,T-012,T-027,95.00,98.00
815,1688.429,STOCK1,322.01,900,sell,T-026,T-004,322.01,324.00
816,1688.429,STOCK1,322.00,100,sell,T-001,T-004,322.01,324.00
817,1690.544,STOCK1,324.00,200,buy,T-004,T-010,322.00,324.00
818,1690.544,STOCK1,335.00,800,buy,T-004,T-024,322.00,324.00
819,1690.899,STOCK2,95.00,500,sell,T-012,T-027,95.00,98.00
820,1692.194,STOCK1,322.00,900,sell,T-001,T-004,322.00,335.00
821,1692.194,STOCK1,321.00,100,sell,T-002,T-004,322.00,335.00
822,1693.802,STOCK2,94.00,10,sell,T-009,T-020,94.00,98.00
823,1693.802,STOCK2,92.00,2990,sell,T-033,T-020,94.00,98.00
824,1694.742,STOCK1,334.00,10,buy,T-004,T-009,321.00,334.00
825,1694.742,STOCK1,335.00,900,buy,T-004,T-024,321.00,334.00
826,1694.742,STOCK1,340.00,90,buy,T-004,T-036,321.00,334.00
827,1696.716,STOCK2,92.00,2010,sell,T-033,T-020,92.00,98.00
828,1696.716,STOCK2,91.02,500,sell,T-025,T-020,92.00,98.00
829,1696.716,STOCK2,90.50,490,sell,T-025,T-020,92.00,98.00
830,1696.976,STOCK1,324.00,100,buy,T-003,T-008,321.00,324.00
831,1699.163,STOCK2,90.50,10,sell,T-025,T-002,90.50,97.00
832,1699.163,STOCK2,90.00,4990,sell,T-033,T-002,90.50,97.00
833,1700.395,STOCK2,90.00,10,sell,T-033,T-020,90.00,97.00
834,1700.395,STOCK2,90.00,1000,sell,T-006,T-020,90.00,97.00
835,1700.395,STOCK2,90.00,100,sell,T-010,T-020,90.00,97.00
836,1700.395,STOCK2,80.00,1000,sell,T-025,T-020,90.00,97.00
837,1700.395,STOCK2,75.00,20,sell,T-038,T-020,90.00,97.00
838,1700.395,STOCK2,25.01,10,sell,T-004,T-020,90.00,97.00
839,1700.395,STOCK2,1.00,860,sell,T-030,T-020,90.00,97.00
840,1700.456,STOCK1,333.00,200,buy,T-004,T-010,321.00,333.00
841,1700.456,STOCK1,334.00,90,buy,T-004,T-009,321.00,333.00
842,1700.456,STOCK1,340.00,410,buy,T-004,T-036,321.00,333.00
843,1700.456,STOCK1,340.00,300,buy,T-004,T-036,321.00,333.00
844,1702.044,STOCK1,321.00,1000,sell,T-002,T-004,321.00,340.00
845,1703.997,STOCK2,97.00,500,buy,T-037,T-015,1.00,97.00
846,1704.853,STOCK1,340.00,500,buy,T-004,T-033,325.00,340.00
847,1704.853,STOCK1,340.00,500,buy,T-004,T-033,325.00,340.00
848,1704.923,STOCK2,97.00,1500,buy,T-002,T-015,1.00,97.00
849,1704.923,STOCK2,97.00,1000,buy,T-002,T-017,1.00,97.00
850,1704.923,STOCK2,97.00,2500,buy,T-002,T-033,1.00,97.00
851,1706.633,STOCK1,325.00,1000,sell,T-024,T-004,325.00,349.00
852,1708.343,STOCK1,349.00,500,buy,T-004,T-033,325.00,349.00
853,1708.343,STOCK1,349.00,500,buy,T-004,T-033,325.00,349.00
854,1709.190,STOCK1,347.00,200,buy,T-016,T-010,325.00,347.00
855,1709.190,STOCK1,349.00,500,buy,T-016,T-033,325.00,347.00
856,1709.190,STOCK1,349.00,300,buy,T-016,T-033,325.00,347.00
857,1709.853,STOCK1,325.00,1000,sell,T-024,T-004,325.00,349.00
858,1710.178,STOCK1,349.00,200,buy,T-016,T-033,324.00,349.00
859,1710.178,STOCK1,350.00,800,buy,T-016,T-012,324.00,349.00
860,1712.378,STOCK1,329.00,1000,sell,T-026,T-004,329.00,345.00
861,1714.302,STOCK1,345.00,1000,buy,T-004,T-001,327.00,345.00
862,1716.343,STOCK1,331.00,1000,sell,T-018,T-004,331.00,348.00
863,1717.979,STOCK1,345.00,1000,buy,T-004,T-034,330.00,345.00
864,1720.917,STOCK1,331.00,1000,sell,T-024,T-004,331.00,340.00
865,1722.381,STOCK1,340.00,500,buy,T-004,T-032,331.00,340.00
866,1722.381,STOCK1,347.00,200,buy,T-004,T-010,331.00,340.00
867,1722.381,STOCK1,348.00,250,buy,T-004,T-008,331.00,340.00
868,1722.381,STOCK1,350.00,50,buy,T-004,T-012,331.00,340.00
869,1724.450,STOCK1,332.00,1000,sell,T-036,T-004,332.00,350.00
870,1726.332,STOCK1,350.00,150,buy,T-004,T-012,332.00,350.00
871,1726.332,STOCK1,350.00,500,buy,T-004,T-014,332.00,350.00
872,1726.332,STOCK1,356.00,300,buy,T-004,T-009,332.00,350.00
873,1726.332,STOCK1,356.00,50,buy,T-004,T-009,332.00,350.00
874,1727.369,STOCK1,332.00,1000,sell,T-036,T-004,332.00,340.00
875,1734.207,STOCK1,335.00,1000,sell,T-032,T-004,335.00,340.00
876,1735.354,STOCK1,331.00,1000,sell,T-024,T-004,331.00,340.00
877,1736.114,STOCK1,321.00,1000,sell,T-002,T-004,321.00,339.00
878,1737.266,STOCK1,321.00,1000,sell,T-002,T-004,321.00,339.00
879,1738.324,STOCK1,321.00,1000,sell,T-002,T-004,321.00,339.00
880,1741.949,STOCK1,332.00,500,sell,T-011,T-013,332.00,339.00
881,1747.034,STOCK1,332.00,500,sell,T-011,T-024,332.00,335.00
882,1747.034,STOCK1,332.00,1500,sell,T-011,T-024,332.00,335.00
883,1749.803,STOCK1,332.00,500,sell,T-011,T-004,332.00,334.00
884,1749.803,STOCK1,321.00,500,sell,T-002,T-004,332.00,334.00
885,1757.700,STOCK1,334.00,1000,buy,T-004,T-034,322.00,334.00
886,1759.109,STOCK1,322.00,1000,sell,T-032,T-004,322.00,335.00
887,1763.524,STOCK1,335.00,1000,buy,T-004,T-024,321.00,335.00
888,1765.449,STOCK1,332.00,1000,sell,T-011,T-004,332.00,335.00
889,1767.287,STOCK1,332.00,1000,sell,T-011,T-004,332.00,333.00
890,1772.657,STOCK1,322.00,1000,sell,T-036,T-004,322.00,333.00
891,1774.694,STOCK1,333.00,1000,buy,T-004,T-032,322.00,333.00
892,1776.148,STOCK1,323.00,1000,sell,T-032,T-004,323.00,332.00
893,1777.657,STOCK1,332.00,1000,buy,T-004,T-034,322.00,332.00
894,1779.766,STOCK1,322.00,1000,sell,T-036,T-004,322.00,335.00
895,1782.086,STOCK1,335.00,1000,buy,T-004,T-024,333.00,335.00
896,1784.117,STOCK1,333.00,200,sell,T-010,T-004,333.00,339.00
897,1784.117,STOCK1,322.00,800,sell,T-036,T-004,333.00,339.00
898,1788.548,STOCK2,94.00,1000,buy,T-017,T-036,93.00,94.00
899,1806.532,STOCK1,322.00,200,sell,T-036,T-004,322.00,331.00
900,1806.532,STOCK1,322.00,800,sell,T-002,T-004,322.00,331.00
901,1812.149,STOCK1,323.00,1000,sell,T-032,T-004,323.00,330.00
902,1813.744,STOCK1,322.00,300,sell,T-029,T-004,322.00,329.00
903,1813.744,STOCK1,322.00,300,sell,T-029,T-004,322.00,329.00
904,1813.744,STOCK1,321.00,400,sell,T-002,T-004,322.00,329.00
905,1823.305,STOCK2,93.00,3000,sell,T-018,T-031,93.00,94.00
906,1827.343,STOCK2,93.00,1000,sell,T-018,T-031,93.00,94.00
907,1827.343,STOCK2,92.00,2000,sell,T-018,T-031,93.00,94.00
908,1830.029,STOCK2,92.00,2000,sell,T-018,T-031,92.00,94.00
909,1830.029,STOCK2,91.00,1000,sell,T-015,T-031,92.00,94.00
910,1831.207,STOCK1,324.00,250,buy,T-004,T-008,320.20,324.00
911,1831.207,STOCK1,325.00,750,buy,T-004,T-027,320.20,324.00
912,1840.740,STOCK1,324.90,1000,buy,T-016,T-019,320.20,324.90
913,1840.740,STOCK1,325.00,4000,buy,T-016,T-027,320.20,324.90
914,1842.311,STOCK1,320.20,1350,sell,T-024,T-033,320.20,325.00
915,1842.311,STOCK1,320.10,300,sell,T-029,T-033,320.20,325.00
916,1842.311,STOCK1,320.10,300,sell,T-029,T-033,320.20,325.00
917,1842.311,STOCK1,319.00,1000,sell,T-001,T-033,320.20,325.00
918,1842.311,STOCK1,316.00,2050,sell,T-002,T-033,320.20,325.00
919,1846.908,STOCK1,325.00,250,buy,T-004,T-027,316.00,325.00
920,1846.908,STOCK1,325.00,750,buy,T-004,T-001,316.00,325.00
921,1858.552,STOCK2,94.00,500,buy,T-013,T-036,93.51,94.00
922,1868.688,STOCK2,93.51,3000,sell,T-015,T-002,93.51,94.00
923,1868.688,STOCK2,91.70,2000,sell,T-020,T-002,93.51,94.00
924,1882.071,STOCK1,317.00,250,sell,T-032,T-008,317.00,319.00
925,1883.632,STOCK1,317.00,250,sell,T-032,T-008,317.00,319.00
926,1883.889,STOCK1,317.00,250,sell,T-032,T-008,317.00,319.00
927,1885.433,STOCK1,317.00,250,sell,T-032,T-003,317.00,319.00
928,1885.433,STOCK1,317.00,2750,sell,T-027,T-003,317.00,319.00
929,1888.264,STOCK1,317.00,2250,sell,T-027,T-003,317.00,319.00
930,1888.264,STOCK1,316.00,750,sell,T-002,T-003,317.00,319.00
931,1889.385,STOCK1,316.00,2200,sell,T-002,T-003,316.00,319.00
932,1889.385,STOCK1,316.00,800,sell,T-034,T-003,316.00,319.00
933,1893.260,STOCK1,316.00,200,sell,T-034,T-004,316.00,318.00
934,1893.260,STOCK1,315.00,3000,sell,T-031,T-004,316.00,318.00
935,1893.260,STOCK1,312.00,1800,sell,T-033,T-004,316.00,318.00
936,1895.239,STOCK1,316.00,300,sell,T-029,T-003,316.00,318.00
937,1895.239,STOCK1,312.00,2700,sell,T-033,T-003,316.00,318.00
938,1899.966,STOCK1,312.00,500,sell,T-033,T-024,312.00,316.00
939,1899.966,STOCK1,311.00,1000,sell,T-033,T-024,312.00,316.00
940,1905.838,STOCK2,94.00,500,buy,T-004,T-036,92.00,94.00
941,1905.838,STOCK2,94.00,500,buy,T-004,T-036,92.00,94.00
942,1910.223,STOCK1,313.00,1000,sell,T-036,T-024,313.00,316.00
943,1910.376,STOCK1,311.00,300,sell,T-029,T-034,311.00,316.00
944,1910.376,STOCK1,311.00,300,sell,T-029,T-034,311.00,316.00
945,1910.376,STOCK1,311.00,300,sell,T-029,T-034,311.00,316.00
946,1910.376,STOCK1,311.00,100,sell,T-029,T-034,311.00,316.00
947,1912.864,STOCK1,314.00,500,sell,T-031,T-013,314.00,316.00
948,1916.481,STOCK1,314.00,1000,sell,T-031,T-024,314.00,316.00
949,1917.674,STOCK2,94.00,500,buy,T-020,T-036,93.00,94.00
950,1917.674,STOCK2,94.00,500,buy,T-020,T-036,93.00,94.00
951,1920.092,STOCK2,94.00,500,buy,T-020,T-036,93.51,94.00
952,1920.092,STOCK2,94.99,500,buy,T-020,T-013,93.51,94.00
953,1920.659,STOCK2,95.00,1000,buy,T-020,T-003,93.51,95.00
954,1922.263,STOCK2,95.00,1000,buy,T-020,T-003,93.51,95.00
955,1922.938,STOCK2,95.00,1000,buy,T-020,T-003,93.51,95.00
956,1923.624,STOCK2,95.00,1000,buy,T-020,T-033,93.51,95.00
957,1924.252,STOCK2,95.00,1000,buy,T-020,T-033,93.51,95.00
958,1924.893,STOCK2,95.00,1000,buy,T-020,T-033,93.51,95.00
959,1925.695,STOCK2,95.00,1000,buy,T-020,T-033,93.51,95.00
960,1926.049,STOCK2,95.00,1000,buy,T-020,T-033,93.51,95.00
961,1926.242,STOCK2,95.00,500,buy,T-020,ME,93.51,95.00
962,1926.242,STOCK2,96.00,500,buy,T-020,T-002,93.51,95.00
963,1926.575,STOCK2,96.00,1000,buy,T-020,T-002,93.51,96.00
964,1928.152,STOCK2,96.00,1000,buy,T-020,T-002,93.51,96.00
965,1928.274,STOCK2,96.00,1000,buy,T-020,T-002,93.51,96.00
966,1928.439,STOCK2,96.00,1000,buy,T-020,T-002,93.51,96.00
967,1928.674,STOCK2,96.00,500,buy,T-020,T-002,93.51,96.00
968,1928.674,STOCK2,96.00,500,buy,T-020,T-002,93.51,96.00
969,1928.735,STOCK2,96.00,1000,buy,T-020,T-002,93.51,96.00
970,1928.956,STOCK2,96.00,1000,buy,T-020,T-002,93.51,96.00
971,1929.057,STOCK2,96.00,2500,buy,T-027,T-002,93.51,96.00
972,1929.057,STOCK2,97.00,500,buy,T-027,T-033,93.51,96.00
973,1929.106,STOCK2,97.00,1000,buy,T-020,T-033,93.51,97.00
974,1929.238,STOCK2,97.00,1000,buy,T-020,T-033,93.51,97.00
975,1939.689,STOCK1,314.00,1500,sell,T-031,T-033,314.00,316.00
976,1939.689,STOCK1,314.00,3000,sell,T-031,T-033,314.00,316.00
977,1939.689,STOCK1,310.00,500,sell,T-003,T-033,314.00,316.00
978,1961.781,STOCK1,313.00,1000,buy,T-031,T-001,312.00,313.00
979,1961.781,STOCK1,314.00,1000,buy,T-031,T-034,312.00,313.00
980,1961.781,STOCK1,316.00,1000,buy,T-031,T-034,312.00,313.00
981,1964.599,STOCK1,316.00,1000,buy,T-031,T-034,312.00,316.00
982,1964.599,STOCK1,316.00,1000,buy,T-031,T-001,312.00,316.00
983,1964.599,STOCK1,318.00,1000,buy,T-031,T-032,312.00,316.00
984,1965.806,STOCK2,97.00,10,buy,T-010,T-036,95.51,97.00
985,1965.836,STOCK1,319.00,1000,buy,T-031,T-001,312.00,319.00
986,1965.836,STOCK1,320.00,200,buy,T-031,T-010,312.00,319.00
987,1965.836,STOCK1,320.00,1800,buy,T-031,T-006,312.00,319.00
988,1967.732,STOCK2,97.00,10,buy,T-010,T-036,95.51,97.00
989,1968.236,STOCK1,320.00,200,buy,T-031,T-006,312.00,320.00
990,1968.236,STOCK1,321.00,400,buy,T-031,T-009,312.00,320.00
991,1968.236,STOCK1,323.00,200,buy,T-031,T-010,312.00,320.00
992,1968.236,STOCK1,325.00,250,buy,T-031,T-001,312.00,320.00
993,1968.236,STOCK1,325.00,200,buy,T-031,T-010,312.00,320.00
994,1968.236,STOCK1,325.00,200,buy,T-031,T-010,312.00,320.00
995,1968.236,STOCK1,330.00,1550,buy,T-031,T-034,312.00,320.00
996,1968.540,STOCK2,97.00,10,buy,T-010,T-036,95.51,97.00
997,1969.017,STOCK2,97.00,10,buy,T-010,T-036,95.51,97.00
998,1969.521,STOCK2,97.00,10,buy,T-010,T-036,95.51,97.00
999,1989.193,STOCK2,97.00,950,buy,T-020,T-036,96.99,97.00
1000,1989.193,STOCK2,97.00,50,buy,T-020,T-036,96.99,97.00
1001,1990.309,STOCK2,97.00,950,buy,T-020,T-036,96.99,97.00
1002,1990.309,STOCK2,98.00,50,buy,T-020,T-033,96.99,97.00
1003,1991.093,STOCK2,98.00,1000,buy,T-020,T-033,96.99,98.00
1004,1991.705,STOCK2,98.00,1000,buy,T-020,T-033,96.99,98.00
1005,1992.674,STOCK2,98.00,1000,buy,T-020,T-033,96.99,98.00
1006,1992.774,STOCK2,98.00,1000,buy,T-020,T-033,96.99,98.00
1007,1992.935,STOCK2,98.00,450,buy,T-020,T-033,96.99,98.00
1008,1992.935,STOCK2,99.00,15,buy,T-020,T-038,96.99,98.00
1009,1992.935,STOCK2,99.80,300,buy,T-020,T-029,96.99,98.00
1010,1992.935,STOCK2,99.80,235,buy,T-020,T-029,96.99,98.00
1011,1993.067,STOCK2,99.80,65,buy,T-020,T-029,96.99,99.00
1012,1993.067,STOCK2,99.80,300,buy,T-020,T-029,96.99,99.00
1013,1993.067,STOCK2,99.90,635,buy,T-020,T-036,96.99,99.00
1014,1993.207,STOCK2,99.90,365,buy,T-020,T-036,96.99,99.00
1015,1993.207,STOCK2,99.90,635,buy,T-020,T-036,96.99,99.00
1016,1993.341,STOCK2,99.90,365,buy,T-020,T-036,96.99,99.00
1017,1993.341,STOCK2,100.00,635,buy,T-020,T-003,96.99,99.00
1018,1993.740,STOCK2,100.00,1000,buy,T-020,T-003,96.99,99.00
1019,1993.750,STOCK1,316.00,1000,sell,T-036,T-024,316.00,320.00
1020,1993.750,STOCK1,316.00,1000,sell,T-036,T-024,316.00,320.00
1021,1994.045,STOCK2,100.00,1000,buy,T-020,T-003,96.99,99.00
1022,1994.307,STOCK2,100.00,365,buy,T-020,T-003,96.99,99.00
1023,1994.307,STOCK2,102.00,410,buy,T-020,T-007,96.99,99.00
1024,1994.307,STOCK2,102.00,225,buy,T-020,T-031,96.99,99.00
1025,1994.457,STOCK2,102.00,1000,buy,T-020,T-031,96.99,99.00
1026,1994.600,STOCK2,102.00,1000,buy,T-020,T-031,96.99,99.00
1027,1995.074,STOCK2,102.00,775,buy,T-020,T-031,96.99,99.00
1028,1995.074,STOCK2,103.90,225,buy,T-020,T-029,96.99,99.00
1029,1995.940,STOCK2,103.90,75,buy,T-020,T-029,96.99,99.00
1030,1995.940,STOCK2,103.90,300,buy,T-020,T-029,96.99,99.00
1031,1995.940,STOCK2,103.90,300,buy,T-020,T-029,96.99,99.00
1032,1995.940,STOCK2,103.90,300,buy,T-020,T-029,96.99,99.00
1033,1995.940,STOCK2,103.90,25,buy,T-020,T-029,96.99,99.00
1034,1997.544,STOCK1,312.00,2000,sell,T-027,T-024,312.00,320.00
1035,2001.070,STOCK1,312.00,1000,sell,T-027,T-033,312.00,320.00
1036,2001.070,STOCK1,307.60,500,sell,T-029,T-033,312.00,320.00
1037,2001.070,STOCK1,306.00,300,sell,T-029,T-033,312.00,320.00
1038,2001.070,STOCK1,306.00,300,sell,T-029,T-033,312.00,320.00
1039,2001.070,STOCK1,306.00,300,sell,T-029,T-033,312.00,320.00
1040,2001.070,STOCK1,306.00,300,sell,T-029,T-033,312.00,320.00
1041,2001.070,STOCK1,306.00,300,sell,T-029,T-033,312.00,320.00
1042,2001.070,STOCK1,306.00,300,sell,T-029,T-033,312.00,320.00
1043,2001.070,STOCK1,306.00,300,sell,T-029,T-033,312.00,320.00
1044,2001.070,STOCK1,306.00,300,sell,T-029,T-033,312.00,320.00
1045,2001.070,STOCK1,306.00,300,sell,T-029,T-033,312.00,320.00
1046,2001.070,STOCK1,305.00,500,sell,ME,T-033,312.00,320.00
1047,2001.070,STOCK1,305.00,300,sell,T-034,T-033,312.00,320.00
1048,2003.997,STOCK2,99.00,1000,buy,T-027,T-020,98.99,99.00
1049,2004.007,STOCK2,103.00,500,buy,T-015,T-029,98.99,103.00
1050,2004.007,STOCK2,103.90,275,buy,T-015,T-029,98.99,103.00
1051,2004.007,STOCK2,103.90,300,buy,T-015,T-029,98.99,103.00
1052,2004.007,STOCK2,103.90,300,buy,T-015,T-029,98.99,103.00
1053,2004.007,STOCK2,103.90,300,buy,T-015,T-029,98.99,103.00
1054,2004.007,STOCK2,103.90,300,buy,T-015,T-029,98.99,103.00
1055,2004.007,STOCK2,103.90,25,buy,T-015,T-029,98.99,103.00
1056,2004.110,STOCK2,103.90,275,buy,T-020,T-029,98.99,103.90
1057,2004.110,STOCK2,104.00,725,buy,T-020,T-033,98.99,103.90
1058,2004.293,STOCK2,104.00,500,buy,T-037,T-033,98.99,104.00
1059,2017.441,STOCK2,100.00,10,sell,T-005,T-016,100.00,102.00
1060,2017.441,STOCK2,100.00,490,sell,T-010,T-016,100.00,102.00
1061,2024.691,STOCK2,101.00,1000,buy,T-027,T-007,100.00,101.00
1062,2024.926,STOCK2,100.00,500,sell,T-010,T-037,100.00,102.00
1063,2025.354,STOCK2,102.00,1000,buy,T-011,T-026,101.00,102.00
1064,2025.354,STOCK2,103.80,1000,buy,T-011,T-007,101.00,102.00
1065,2031.331,STOCK2,103.90,1000,buy,T-015,T-031,101.00,103.90
1066,2033.386,STOCK2,103.90,1000,buy,T-015,T-031,101.00,103.90
1067,2033.597,STOCK2,103.90,1000,buy,T-027,T-031,101.00,103.90
1068,2034.055,STOCK2,103.90,100,buy,T-020,T-029,101.00,103.90
1069,2034.843,STOCK2,103.90,400,buy,T-015,T-029,101.00,103.90
1070,2034.843,STOCK2,103.90,500,buy,T-015,T-002,101.00,103.90
1071,2034.843,STOCK2,103.90,100,buy,T-015,T-002,101.00,103.90
1072,2035.159,STOCK2,103.90,400,buy,T-015,T-002,101.00,103.90
1073,2035.159,STOCK2,104.00,600,buy,T-015,T-033,101.00,103.90
1074,2035.925,STOCK2,104.00,100,buy,T-020,T-033,101.00,104.00
1075,2037.407,STOCK2,104.00,100,buy,T-020,T-033,101.00,104.00
1076,2038.256,STOCK2,104.00,100,buy,T-020,T-033,101.00,104.00
1077,2039.336,STOCK2,104.00,100,buy,T-020,T-033,101.00,104.00
1078,2039.859,STOCK2,104.00,100,buy,T-020,T-033,101.00,104.00
1079,2040.072,STOCK2,104.00,100,buy,T-020,T-033,101.00,104.00
1080,2040.337,STOCK2,104.00,100,buy,T-020,T-033,101.00,104.00
1081,2040.499,STOCK2,104.00,100,buy,T-020,T-033,101.00,104.00
1082,2040.862,STOCK2,104.00,100,buy,T-020,T-033,101.00,104.00
1083,2041.590,STOCK2,104.00,100,buy,T-020,T-033,101.00,104.00
1084,2046.395,STOCK2,104.00,100,buy,T-020,T-033,101.00,104.00
1085,2047.161,STOCK2,104.00,100,buy,T-020,T-033,101.00,104.00
1086,2048.374,STOCK2,104.00,100,buy,T-020,T-033,102.00,104.00
1087,2049.061,STOCK2,104.00,100,buy,T-020,T-033,102.00,104.00
1088,2049.475,STOCK2,104.00,100,buy,T-020,T-033,102.00,104.00
1089,2056.771,STOCK2,103.89,500,buy,T-020,T-029,102.00,103.89
1090,2056.771,STOCK2,103.90,500,buy,T-020,T-031,102.00,103.89
1091,2060.719,STOCK2,103.89,1000,buy,T-015,T-008,102.10,103.89
1092,2062.046,STOCK2,103.90,1000,buy,T-020,T-031,102.10,103.90
1093,2062.884,STOCK2,103.89,500,buy,T-020,T-029,102.10,103.89
1094,2062.884,STOCK2,103.90,500,buy,T-020,T-031,102.10,103.89
1095,2063.772,STOCK2,103.90,1000,buy,T-020,T-031,102.11,103.90
1096,2064.234,STOCK2,103.99,500,buy,T-015,T-029,102.11,103.99
1097,2064.234,STOCK2,104.00,500,buy,T-015,T-033,102.11,103.99
1098,2067.633,STOCK2,104.00,1000,buy,T-015,T-033,102.11,104.00
1099,2068.141,STOCK1,301.00,100,sell,T-002,T-024,301.00,306.00
